,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
TFPI,0.004632117,0.0042366227,-0.00014683719,5.0967975e-07,-0.0030561022,-0.00386016,0.0017773781,-0.0027079245,0.0052977586,0.005210799,-0.007545038,3.749901e-05,0.0016028931,0.006450607,0.0030431554,-0.0027978453,0.00029107128,-0.006770924,-0.0007336348,-0.0072920993,-0.0026496362,-0.005973563,0.006083803,-0.00093619904,-0.0016347957,-0.0010227864,-0.00096805097,0.0046417546,0.003970027,-0.002326079,0.0047628605,-0.0009799007,0.00050554785,0.0045566843,0.0005206037,-0.000958371,-0.00034941497,0.0018258138,0.00043564936,-0.000306762,0.00011609136,-0.0010401573,-0.006062209,0.0032775642,0.0006918004,-0.0045546754,0.0022586954,-0.0019272962,-0.0037707353,0.007494803,-0.00089357694,-0.0017615907,-0.0069961105,0.00068779103,-0.004022737,0.0031887477,0.00021634788,0.00021712165,-0.0020531593,-0.0035634802,-0.001010881,-0.0024726577,0.0015011957,0.0023513897,0.00092931755,-0.0006296154,-8.7168315e-05,0.0029158695,-0.006491545,-0.004996939,0.0047324593,-0.0014972999,0.0014501142,-0.0031014793,-0.0011089118,-0.0027759674,0.00036799005,0.0032483183,-0.0032766005,0.0055466318,0.0029322454,0.00078966725,-0.0024569987,0.000812942,0.000522356,-0.0012883749,-0.0066581094,0.006724629,0.000113318376,-0.00028239883,-0.0029355101,0.000724236,0.0016468142,0.0062230276,-0.0050569507,0.0023107885,0.01266419,0.0033093719,0.0045415177,0.002505941,-0.005200732,0.0044860463,-0.0017388866,0.004963795,0.0006372807,0.0031587011,0.001615273,-0.004917989,-0.009068986,-0.004563061,-0.0014336938,0.0034761683,-0.00085540145,0.0012270049,0.0012298779,-0.0039420696,0.0019118576,0.00077147677,0.0019170602,-0.002528075
TGFB2,-0.000858562,0.000902446,-0.0017180145,0.0018554043,0.00047881136,-0.001986896,0.0021550036,-0.0005611339,0.0011657747,0.0021842094,-0.0032398195,-0.0013715443,-0.0011261331,0.0024668896,-0.00019644023,-0.005005991,0.0049513085,-0.0027352802,-0.0018342502,0.0005356351,0.0010111786,-0.0016930538,-0.0011016928,0.0013505577,-0.0025382857,-0.001970194,-0.0006810061,0.003486293,0.0018211354,-0.0021443483,-0.00035824193,-0.0012292598,-0.0015689301,0.0016811019,-0.003698995,0.0024239086,0.0012139991,0.0022186877,0.002636876,-0.0014402074,0.0017026355,-0.0018301619,0.00056424795,0.0015892952,0.002091445,-0.00043724317,0.0009541568,-0.0005039614,-0.0027118789,0.0070987367,-4.9575752e-05,-0.0015249626,-0.0062515,-0.00067075685,-0.0031146286,-0.0017382898,0.0051587336,0.00017642799,-0.0015596738,-0.0021337168,-0.0031816785,-0.00011957937,-0.0009296257,6.461252e-05,-0.0036634444,0.0027059081,0.0025679318,0.0028755374,-0.0023949214,-0.0031906948,0.0015999678,0.0024527812,-0.0008232211,0.0010429033,-0.0016972427,-0.0044303797,-0.0032089425,-7.508299e-05,0.00092904456,0.0028850513,0.0027428505,-0.0031307808,-0.0017517713,0.0020655377,0.00048083754,-0.0009991013,-0.0026236593,0.00024758754,-0.00053069287,0.00079646136,-0.00049415254,-0.0035000823,-0.0003752129,0.0018568898,0.001462046,0.0006797156,-4.678442e-06,0.0019295572,0.0019055279,-0.00012204981,-0.0001111183,0.0039287284,-0.0013753596,0.002203385,0.0005239953,0.0031257428,-0.0011704455,0.0019464309,-0.0011613374,-0.00012730228,-0.002082628,0.00047774482,0.0005840628,0.00069800956,-0.0009937776,-6.184248e-05,0.0020313559,-0.0014401658,0.002275271,-0.0016880551
TGFBI,-0.0002970467,0.00067413785,-0.0015181964,0.0012415784,-0.0011935438,-0.0021520364,0.0038045954,0.0016874155,-0.00067838636,0.0016802618,-0.0069359243,-0.0046395524,0.0011346946,3.9386578e-05,-0.0026346492,0.004642646,-0.00045229305,-0.004415279,0.0032014681,3.1782078e-05,0.008545729,-0.0070630475,0.0032764347,-0.0026647588,-0.010829168,0.009790192,0.0016028156,0.00618259,0.011360516,-0.0030396543,0.000865659,-0.003500678,-0.0015553003,0.0028412368,0.00203745,0.003618046,0.003114475,-0.001502102,-0.004918597,-4.265627e-06,0.0043680356,-0.0005679329,-0.0030896803,-0.0002010932,-0.00023879259,-0.0034310846,0.004542815,0.002068626,0.0015700003,0.009905509,0.0003720928,-0.00071396923,-0.0004375239,0.0012176683,0.0018940737,0.0017743717,-0.0004214386,-0.0029577145,-0.002586935,-0.008184968,0.0038488412,0.0063887886,-0.006100274,-0.0012571273,0.0012083438,-0.0010338116,-0.0022268717,-0.0041534426,-0.00036414913,-0.003550642,-0.00034531718,0.00034414773,0.0012792833,-0.0039766426,-0.0031798962,0.0006173614,-0.0021657336,0.0034255877,0.0037526314,-0.00955416,0.0013601905,0.0013286464,0.0047234045,0.0054602777,0.0014293916,-0.0025121963,0.0090214005,0.0070516826,-0.0033684585,-0.0023805767,0.00829228,0.000981666,-0.0016653084,-0.0032101395,0.002919385,0.0060688183,-0.0005912485,0.0008111662,0.00055906054,0.0029558742,-0.00228461,0.00079209864,-0.0013138326,0.004631389,-0.0006140114,0.0034502726,0.003689098,-0.0002495678,-0.015083448,-0.006388845,0.0033938582,-0.005134113,-0.0073275743,0.0048433607,0.00014418575,0.0049412083,0.0033723167,-2.5904259e-05,0.003928842,0.002732986
THBS1,0.0031356171,0.002357811,0.00020947731,-0.0009821842,0.0015714224,-0.0033107775,0.00043466015,0.0019382808,0.0022014724,0.0017825961,-0.0049565923,0.0026503531,-0.00035089185,0.00027046714,0.00074140745,-0.00590683,0.0010039487,-0.006274099,-0.0009043457,-0.0028390451,-0.0015248058,-0.0014680908,-0.002458497,0.00037173295,-0.002303585,0.00087880116,0.0030342452,0.0022240104,0.0055212257,-0.0007017144,0.005747732,0.0011145229,-0.0016057899,0.005601545,0.0046697785,-0.00022394843,0.0023089736,-0.0007132373,0.00079022016,-0.0047288234,-0.00019704789,0.0026898296,0.006677865,-0.0011663773,0.008171596,-0.0017249389,-0.001892843,-0.0019709151,9.29698e-05,0.0062266015,-0.0040523666,-0.00025317215,0.0008764816,0.0031710558,-0.0028011806,-0.00015146643,0.0034283802,-0.0015895739,-0.0020154084,0.0028670554,0.0069889277,0.0007249906,0.000234224,-0.0022574314,0.00095886225,0.0021165449,0.0035777232,0.0010343353,-0.0015711709,-0.0060423515,0.0027439212,-0.00042996713,0.002751658,-0.00050502614,-0.00066440867,-0.005994958,-0.0016160392,-0.00048027895,-0.002121096,-0.0029704878,-0.00440136,-0.0028751087,0.002467866,-0.00013983488,-0.0053211483,-0.0009932407,-0.001983508,0.0010589741,-0.002516991,-0.0007919667,0.000665809,-0.00047420044,-0.006274495,-0.0042273463,-0.00072711403,0.002805889,0.0055336724,0.0028952544,0.0017071419,-0.0024857852,0.0023133764,0.00014286427,-0.004437767,0.0024960604,0.00011882628,0.003347927,0.0019631607,0.00076748733,-0.00029006606,-0.0028400507,-0.0022168164,-0.0023044518,-0.003793317,-0.0028330076,0.0008616305,0.0005948251,-0.00041481538,-0.0040363413,0.005132505,-0.0039175483
THRB,-0.015008689,-0.022710647,-0.006539097,0.0075845527,0.0008497942,-0.022655569,0.030142598,-0.01401814,-0.0056326496,0.009095181,-0.034267098,0.030107372,0.009941666,-0.023965217,-0.016849604,0.042104725,-0.0173426,0.04531403,-0.03324517,0.06156613,0.004777022,0.03397593,0.0016463015,-0.019422162,0.01879827,-0.043035034,-0.018860606,0.014428418,-0.014646591,-0.0014288999,0.008931144,0.017511073,-0.050220408,0.026325658,-0.03212702,-0.0073993877,0.020709721,-0.03622726,0.04390006,0.011604276,-0.012751026,-0.002669739,0.016966704,-0.0071211075,0.08219127,-0.04908322,0.023825174,0.0053568496,-0.027359324,0.06735791,-0.063091844,-0.013333831,0.042187497,0.032035835,-0.013877941,-0.030272508,0.007914338,-0.017155038,0.014819878,0.023277454,-0.038605064,0.014762656,0.010216687,-0.01944956,0.036404308,0.029235378,0.030837094,0.033334758,0.010662165,-0.0076232734,0.028180154,-0.041176997,-0.017616834,0.0124056395,-0.03349424,-0.03780162,0.008688408,0.001220198,0.0011512045,0.055707633,-0.0357137,-0.01299653,0.037533224,0.052206125,-0.003219887,0.010555341,-0.01399563,-0.007237635,-0.016024878,0.009963638,0.011185195,-0.013525299,0.0012703555,-0.008747161,0.009454998,-0.009752021,0.008840362,-0.009451985,-0.0059834095,-0.0017259503,0.0065389522,0.0022642952,-0.0013307754,0.006831521,0.009938868,-0.024877228,0.0061185583,-0.016097175,-0.023225036,-0.015661798,0.030894939,0.0067734914,0.003641545,0.046025865,-0.013134852,0.01212664,0.04329391,-0.033735137,-0.0062092086,-0.0129773775
THSD4,-0.001985146,0.0026287811,-0.0031675592,-0.011389066,-0.001359018,-0.0054109977,0.003911622,0.0003438734,-0.0038838263,-0.00049339415,0.0008499567,-0.00035040043,0.00055162003,-0.0028798878,-0.005500327,-0.0021868863,0.0018876891,0.0032179954,0.004677901,0.0018716175,-0.007737358,-0.00034146087,-0.0010924381,-0.0015707476,0.0020111012,-0.0007387433,-0.00092437776,0.0007319495,-0.00018142135,-0.013418547,-0.0032062863,-0.0013352872,-0.0037784202,0.0036982496,-0.0013900796,-0.0058837826,0.0023107426,0.0004642093,-0.002761559,-0.0019691365,-0.007020033,-0.0060042446,0.026310338,-0.001392387,0.019162305,0.0041814456,0.001557777,0.0029089523,-0.0010093807,0.00054312963,-0.0028627482,0.0028975809,0.0054893075,0.002039486,-0.0012252359,0.00020730126,-0.0004971849,-0.0025585552,-0.0054165497,0.002906932,0.00011774696,0.0012933266,-2.1173082e-05,-0.00304824,-0.0002787497,0.00378305,-0.0035261759,-1.3644048e-05,0.0038741496,0.00041099518,-0.0030533574,0.007892053,0.0016468673,-0.00084132707,0.0059712804,-0.0038521334,-0.001178815,0.003353856,-0.0022274104,0.003308391,-0.00077136833,-0.00051181414,-2.5244648e-05,0.0091840355,-0.002082172,0.0053443257,0.00019854872,-0.0029046822,8.6705295e-05,-0.0019513777,3.4513778e-06,0.0010251917,-0.004529797,-0.001978892,0.0020127269,-0.00076369283,-0.00076812366,-0.004772212,-0.0010253014,-0.0027690474,0.0007429189,0.0005405905,-0.00029127943,-0.0025779703,-0.0007638783,-0.002950558,0.0024016406,-0.0026267632,-0.001681166,-0.00087801606,-0.0045380834,-0.00052409817,-0.0009063783,-0.0021414813,-0.0047910023,0.0015438423,0.0021471833,-0.00052058644,0.0007022641,-0.0027697766
THSD7A,-0.003002704,0.0030527806,-0.0036749863,-0.0039969604,-0.0033919439,-0.0007575255,0.004626267,0.00025891123,0.004277431,0.00024192629,-0.0063566794,-0.0010243478,0.000861968,-0.0027295228,-0.004379297,-0.0003417742,0.002234307,0.0007917065,0.002355675,0.0015720763,-0.00020152636,-0.001555694,0.0027317912,0.0025170085,0.0010288622,0.0024993552,8.018065e-05,0.0013694726,0.004187314,-0.003799871,-0.003454743,-0.0025047252,0.00010484772,-0.0005438686,0.0012288318,-0.005143416,0.0031108104,-0.004432183,0.00039939096,0.0023725182,-0.0048158476,-0.007407814,0.020560091,-0.0012512694,0.012341982,0.0014988758,0.0013617392,-0.0016514316,-0.0011627522,0.0045337686,0.0010631583,0.0019008988,0.0051943,0.0027656546,-0.0031481762,0.003343824,0.0033971725,0.00086509704,8.1306745e-05,0.00023297707,-0.0030912287,-0.0018861191,0.0012180516,-0.003031269,-0.002466654,0.0022717856,-0.00111398,0.00061761687,0.0019046282,0.000764494,0.0058785602,0.0028525842,-0.0051895007,0.0037688124,0.0054971944,-0.0071866177,0.00077521265,0.0039907745,-2.0920043e-05,-3.758102e-05,-0.0019936047,0.0014786073,0.0016100713,0.0078885555,-0.004357808,0.003493042,0.0019549944,-0.00252472,-0.00034893418,0.001431556,0.0032862818,-0.00037252484,-0.0014328619,0.0007150928,-0.0010479193,0.0036398622,0.0011613395,-0.0017051573,-0.0023305176,0.002559429,-0.008394283,0.00090250507,0.005148309,-0.0051014517,0.0028692554,0.0020884916,0.002526723,-0.001745494,-0.00076888496,-0.00393034,-0.0014594519,-0.0014730898,0.0025223235,0.002762406,-0.009395912,0.0072320187,0.00085291057,-0.0037328617,-0.002049019,-0.009597143
THSD7B,-0.0018330464,0.0015362283,-0.0052383794,-0.005067515,0.0020762882,0.00042183205,0.00060074986,-0.0026547685,-0.002033347,-3.3924676e-05,-0.00047285768,0.00053155684,0.0007300148,-0.0033314736,-0.00059668144,-0.007559148,0.00029990476,-0.006585179,-0.004454038,0.0011390119,-0.0025401711,-0.0023225357,0.001863542,0.004816699,0.0033630552,-0.00022904077,0.0010093175,0.003176601,0.003306086,-0.0021962172,0.0060334313,0.003499173,0.0037582663,0.003454117,-0.0012432496,-0.005078384,0.0002613882,-3.1535525e-05,0.0013080221,-0.0026936182,0.00011294003,-0.0012745557,0.019970063,-0.0029697435,0.010438964,0.0046123085,0.0043374402,0.0010934697,-0.0032245566,0.0011120138,-0.003437407,-0.0020494265,-0.0012085787,-0.003928281,-0.0038605637,0.0003835556,-0.0011368336,0.003698916,-0.0015551128,-0.0022472995,-0.0056646024,-0.0006012443,0.00198326,-0.0008012272,-0.0035566112,0.0014717594,0.0010786166,0.00068353344,-0.0013769753,0.0015406003,0.0041782497,-0.0009815791,0.0040854756,-0.0008559236,-0.0015688511,-0.0030620063,-0.0036003736,-0.00011730136,-0.0023463976,-0.005056388,-0.003755746,-0.0007841455,0.00026437888,0.0015867371,-0.002437782,0.0026039947,0.00043382533,0.0030691545,-0.0071123135,0.0019322964,-0.0047892365,-0.0013886138,-0.0069406475,0.0010045093,-0.0056415834,-0.0018774399,-0.0007281215,-0.0042087957,-0.007704803,0.0019882983,-0.0028630707,-0.0044188784,-0.00045248057,-0.0031136246,0.0033202576,-0.0015825178,0.0037005537,-0.0019430928,0.004125597,-0.00076985447,-0.00016889234,-0.00419527,-0.0009041135,-0.00622766,-0.0022497978,0.0014495042,-0.0017120636,0.0028451392,0.00246772,-0.0024947918
TIAM1,0.0014882766,0.00050528836,-0.002798555,-0.011233041,-0.00083312066,-0.0055665853,0.0032873633,0.0017402058,0.00039116183,0.0036601198,-0.0009104021,-0.0011672945,0.00027712536,-0.0034283889,-0.0039990223,0.0005658329,0.0018098463,0.002107982,-0.001858716,0.0013776014,-0.0032677043,-0.006291804,0.0039949557,0.0017046842,0.0005516384,0.006600862,-0.0008715277,0.0061505116,0.0045994944,-0.0038011388,-0.0001534201,-0.00394306,0.0016801793,0.0076095094,0.0025730464,-0.0043358854,-0.003763249,-0.0012555157,0.0002628971,-0.0009541896,0.0006144379,-0.0092126345,0.023418231,-0.0013565539,0.016144734,0.0025110664,-0.0020024944,-0.0017083911,-0.002482281,0.003228792,-0.0015108406,-0.0010475934,0.0064621414,0.0025937443,-0.00047468184,-4.2086023e-05,0.004178157,0.003984294,0.0018229051,0.00010378253,0.0004246826,2.6351472e-05,0.0038598606,0.001095061,-0.004994721,0.005218509,-6.96156e-05,-0.0028884322,0.0028574937,-0.005798043,0.0005132735,0.003102601,-0.00012008462,0.0032549493,0.0027007512,-0.01017988,-0.00067261467,-0.0033403067,-0.0036239973,-0.001405456,-0.00031151742,-0.0028574583,0.000441671,0.007630556,-0.002508224,-0.00032219104,-0.0037520605,-0.00061305513,0.0020029543,-0.00359911,-0.0029107495,-0.0019963682,-0.007049324,-0.00028365277,-0.003083435,0.0013369978,-0.0042576613,-0.0030026652,0.0022699714,-0.0052883844,0.0026336857,0.0011863409,-0.0026256312,-0.004232846,-0.0030586987,0.0009601762,0.003031681,0.0011434472,0.0023565497,-0.0024164047,0.0012962671,-0.006776199,0.003076027,-0.004163304,-0.0046101375,0.0039467136,0.0013360989,-0.004354589,0.0016099298,-0.007685416
TIAM2,-0.0029481223,0.0011879466,-0.002508174,-0.002494233,-0.0028233554,-8.8547866e-05,0.0030800777,0.0011308431,-0.001933851,-0.0015001876,-0.0011875071,-0.001443685,-0.00042868865,-0.0024678838,-0.0019030721,-0.002776031,0.0021415348,0.002070806,0.00380056,4.2935742e-05,-0.0036498406,-0.005090518,-0.0015954534,-0.0013370533,0.0032366787,0.0003868719,-0.003024834,-0.0012216165,0.0025794238,-0.005632784,-0.0028345361,-0.0024055033,0.0011334443,0.0033252917,-0.0003695906,-0.0045066713,0.0032248409,-0.0027400204,-0.0010306517,-0.0027660672,0.001020092,-0.004205097,0.012149156,-0.004021153,0.0057494245,0.0015529939,0.0028906777,0.0011052417,0.0016076136,-0.0016860418,-0.00102494,0.0023998714,-0.0015493333,-0.0009948635,-0.0011589502,0.0008478398,0.0011749769,7.064509e-06,-0.001096999,-0.0016364024,0.0017770166,-0.003092391,-0.004468744,0.001032944,0.00052064867,-0.0018203657,-0.0041128485,-0.0024359792,0.0016839304,-0.0011169745,0.002080386,0.00011141284,0.0048917127,-0.00014644669,0.002088228,-0.0018109612,0.0009069135,-0.0023714807,-0.0011526827,0.00011769626,0.0050482494,-0.003413893,0.0045430595,0.0010474639,0.00020004965,0.0026131363,-0.005066592,-0.0009058142,0.0033498937,-0.0018901974,-0.002799458,-0.0011137478,-0.006329242,-0.0054542837,-0.00018795536,-0.0030184486,-0.0007259128,-0.004006662,-0.0026339416,-0.0016067283,0.0015610525,0.00023922113,-0.00010362692,-0.00024493274,-0.00041374916,-0.00024458885,-0.0036346987,-0.002236642,-0.0019399882,-0.0022384203,-0.0013101001,-0.0025118478,-0.00030631546,-0.005818647,-0.0012802458,0.00024026052,0.0031094977,-0.0034634578,-0.0029638724,-0.0054686693
TIGD3,0.00074404647,0.0017656944,-0.0006212262,-0.0010729223,-0.0007606893,0.0022925267,-0.0007997026,0.00071181316,-0.0019714716,0.0013285736,-0.0010030108,-0.001683964,-0.0023990027,-9.928323e-05,-0.0019460573,0.0025899042,-0.00022208279,-0.001091195,0.0020478757,0.00031047553,-0.0042346795,0.001454858,0.0030829222,0.0034209392,-0.002307713,0.0030712197,-0.00018977957,-0.0016515501,-0.0009859005,-0.002419957,0.00055189355,-0.0012067434,0.0011926795,-0.0006136686,0.0014414338,-0.0022370538,-1.9792411e-05,-0.0031183818,0.002072356,0.00056228385,-0.0002555958,-0.00064832764,-0.0001545045,0.0013452985,-0.0018917914,-0.0005338161,0.00081850233,-0.00016448754,0.0006252562,-0.00043171935,0.0002659907,0.0022117102,9.436774e-05,0.0027847278,-0.00033532997,0.0035534897,-0.00073741924,0.0009340487,0.0011467482,0.00051881,-0.00125103,-0.0018938549,-0.0022151682,9.237523e-05,-0.00022250667,-0.0006515184,-0.0025540756,4.1959065e-05,0.00072747073,0.0016178591,-0.0014202286,0.00043987218,0.00024576727,-0.002100433,0.00026641833,0.0029067157,-0.000106673884,0.002104059,-0.0038789816,0.0008807238,-0.00059160515,9.5955256e-05,0.0012578833,0.0010526575,-0.00038692332,0.0001963267,0.0003988549,-0.00011346558,0.00051508634,-0.0009161855,-0.00034079366,-0.0011889446,-0.0006390721,0.00066539395,0.0009315078,0.000275887,-0.001015972,-0.0017423676,-0.0001809404,-0.00059021293,-0.0028948793,0.003720519,0.0025273093,-0.00094893354,-0.00036431922,0.0014003044,-0.0010720382,-0.001088881,-0.00080856425,-0.0008975663,0.0002486167,0.0018182746,-0.0011495309,0.0016305647,0.0020987198,0.0009008971,-0.0006712251,-0.0008802954,-0.0008102672,-0.0014051514
TINAG,-0.0011060181,0.001051482,-0.0004876195,-0.0001896419,-0.0009667193,0.00092732516,0.0011763872,0.0004975528,0.00041682352,-0.002749098,0.0016583786,-0.0019027948,-0.0005286634,-0.0004909635,-0.0003984921,0.0011248016,-0.00018593235,0.00022577864,0.0010613054,-0.00080450514,-0.00074252166,-0.00064112997,0.0027433077,-0.0037546263,0.0013497889,0.0036626365,0.0011351597,0.0004899016,0.0034144581,0.0012463105,-0.0011093437,0.0017055743,-0.0015269272,-0.0011780877,-0.00093271467,0.0028704554,0.0004497579,-6.565154e-05,-0.0024800582,-0.0016537955,-0.0031916117,0.00039686705,-0.00011009209,0.0008141471,-0.0020441168,-0.0010101119,-0.0010295159,-0.001808073,0.0027105748,-0.0016497695,0.0012249015,0.0006418491,0.00061922136,-0.0003861224,-0.0013713768,0.0013213244,0.0020502897,-0.0021794292,0.0004711469,0.00089782686,-0.0023740912,-0.00040834886,0.0012438751,-0.0007723869,0.0005422379,0.0010525549,0.0026339234,0.00034883135,-0.0029746045,-0.0033443493,-0.0021714093,0.0027138505,0.00045390366,-0.0022230207,-0.00014203874,-0.0015975155,0.00021905394,0.0025694673,-0.0007122558,-0.0014926739,0.0039972872,0.004225652,-0.00026861808,0.0017797562,0.0009308327,-0.0026915614,-0.0031842063,0.003042894,-0.00042052136,0.0021051227,0.0020672006,0.0017216797,0.00019119027,0.0024586667,-0.0017760652,0.00040971194,-0.0019793329,-0.0013233061,0.0011509358,0.0020445667,-0.0049330276,-0.00040552922,-0.0039216154,-0.0020030367,-0.004974468,0.00021012088,-0.0025276924,0.0020367072,0.0013170096,0.000265332,-0.0003350288,0.0016147175,0.0004792822,-0.0007686675,0.001297657,0.0024119457,0.0023695112,-0.0011909852,-0.002107268,-0.0006951455
TLE4,-0.0014415459,0.0044696773,-0.002912477,-0.0041235713,-0.0036237116,-0.0003912006,0.0025159507,0.0016430562,0.0002451287,0.004039024,-0.007683291,-0.0022920002,0.0019286568,0.0032256525,-0.005513668,-0.005478006,0.005581983,-0.003426314,0.004534623,-0.0015229944,0.001203175,-0.0086055575,-0.0008399988,0.0015084776,-0.0038709566,0.0022718913,-0.0039028837,-0.0003253182,0.00976871,-0.009382344,-0.0011504391,-9.258893e-05,0.004521802,0.0024777884,-0.00011175779,0.00011353888,0.0013256249,0.0028583468,0.0012422439,-0.001166251,-0.0015630726,-0.0025899396,0.01712082,0.0027923852,0.009621757,-0.0011063988,-0.0037302324,0.0004166766,-0.0030559779,0.013008289,0.0027605563,-0.0009271504,-0.0026611167,0.0021760552,-0.0047213277,0.00071657135,0.0033550106,-0.0017107805,-0.00566995,-0.0034132472,0.0033188828,-0.0040127477,-0.0006217713,-0.0030102816,0.001606784,0.0026617842,-0.0010761959,-0.004320787,-0.0010666447,-0.008210351,0.0084505975,0.004596921,-0.003787798,-0.0047316784,0.00417532,-0.005705382,-0.0012563916,0.0026649698,-0.0019364124,-0.006333291,0.006598146,-0.002762105,0.0015064585,0.00077251793,-0.0041914145,-0.003416813,-0.003247773,-0.0038546496,-0.0004555605,-0.0030435652,0.0036833496,0.006913603,-0.0049932436,0.0058764955,-0.0032851337,-0.00048648656,0.0018422924,0.0027424148,0.00041047807,5.244567e-05,-0.0021021655,-0.0020202124,0.002171327,0.0022310284,0.0064779064,0.0071875127,0.0013712611,-0.00036813162,-0.003780847,-0.0005184458,-0.0039246,0.0012609853,0.0013067084,-0.00090185966,-0.0045782374,0.0073609683,0.002828126,-0.006173566,-0.0033517163,-0.005677428
TLX3,0.0024510764,0.00088887336,-0.00076194224,-0.0005083304,0.00037288346,-0.0008197915,0.00035332152,0.0016569739,0.0022145195,-0.0019908051,0.0018547819,0.0015556394,0.0019252894,-0.0020967203,3.896103e-05,-0.0014823449,0.0011667737,-0.00081093976,0.0011402062,-0.00077039097,-0.0008913551,-0.00017155753,0.0002583325,0.00022108377,0.000703471,-4.2075404e-05,-0.00039900854,0.00053631054,0.0008312262,-0.00079013646,0.0011505301,-0.0008259142,0.00071748684,0.0008132757,0.0012832087,0.00082635053,-0.0019231621,0.00019411172,0.00036096675,0.00061807706,-0.0007563838,-0.0004821407,-0.0004465889,0.0007440423,-0.000229982,-0.00013410821,1.759445e-05,-0.00014225165,0.0006000854,-0.0009158707,-0.00033986903,0.00049699825,-7.270418e-05,-0.00034427296,-6.7000656e-05,-0.00020336181,0.00029424438,0.00032575225,0.0002459714,-6.362668e-05,0.0017360061,0.00049069384,0.00033554938,-0.0011198435,-0.0006203872,0.00033341738,-0.00035403317,-0.0013010368,-0.001479445,0.00078366586,-0.0013252869,-0.00032151653,-0.000115360875,0.0012787686,-0.0003645164,-0.00072805036,-0.00018695708,-0.0005450862,0.0010162592,-0.0010428675,0.000117704825,-0.00047387677,0.0014392866,-0.00014955385,-0.0005500075,0.00077527046,-0.0010864727,0.0014613488,0.00046034018,0.00030509115,-7.869629e-05,0.00085212785,-0.0012749494,-0.0019918724,0.0014030422,0.00062620454,0.0006080999,-0.0012857533,0.000731616,0.0004963655,-0.0004088042,7.861271e-05,5.797513e-05,0.0008140998,-0.00096496637,0.00045953138,0.0008858349,0.0006871698,-0.0013568616,0.00031735393,0.0008020575,0.00013371909,0.00025848523,1.2606502e-05,-0.0007048098,7.530396e-05,0.00010744118,-0.0004138677,-0.0010873447,0.00011532265
TMEFF2,-0.00093786704,0.0019486331,-0.004104546,-0.002128463,-0.001946145,-0.0015364821,0.0048196283,-0.001027963,-0.00046334494,-0.002322376,-0.0059564337,-0.0015172588,-0.003046597,-0.00096312736,0.0012512562,0.005247408,0.001738407,0.0012221232,0.0046279593,-0.0008103094,-0.004615279,0.00082945405,-0.0003248753,0.013527164,-0.009891671,-0.0061736978,0.0067561944,0.00067071186,0.0052566035,-0.008151591,-0.00067237247,0.0033618107,0.007315734,0.003013386,0.0059602424,-0.0029185915,-0.0017077903,-0.0013755378,-0.00087493483,-0.0021220453,-0.002228286,-0.006700391,0.009842378,-0.0011088458,0.007372177,-0.005598393,0.0009281886,0.005449773,0.006130634,0.00840817,0.0040760967,8.04454e-05,-0.0015524914,-0.0044838465,0.00036398513,-0.0002045542,-0.0008128376,0.0036741756,-0.0022336477,-0.0018905704,-0.0037564947,-0.00403267,-0.00018516419,0.0016194732,0.0036497733,0.004417338,0.0009944069,0.0066029965,-0.004327575,0.0027254547,-0.0069640167,-0.0024267787,0.0045797504,0.00031338257,-0.0059378208,-0.003910464,-0.0038299519,-0.0006905033,-0.0029935816,-0.001179076,0.0052462234,0.00047736656,-0.0054356745,0.0044231117,0.0005643843,-0.0056013414,0.0022910594,-0.0090738125,-0.0034440008,0.003110648,-0.00828786,-0.0010527265,-0.00062800484,0.0021799493,0.0057162945,-0.00045890958,-0.0036495402,0.0056955735,0.00586447,-0.0015395035,-0.00675442,-0.0053656106,0.0033013476,-0.0018996777,-0.0027786624,0.005697527,0.007484712,-0.0014326809,0.0009982,-0.0016183384,-0.005216783,0.0024970043,0.00024759042,-0.000950349,-0.001386015,-0.0116749145,-0.0036169647,0.0019230291,0.005218966,0.008819301
