,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
LRRC7,0.0022703037,-0.0009869479,0.001837525,0.0022022899,-0.00071256637,0.0036441362,-0.0033929793,0.0010362257,-0.0070402394,0.0013958464,-0.000533263,0.0016561056,-0.00076690904,-0.0019943665,-0.0007010576,-0.0031151192,-0.006365075,0.0001249167,-0.0040696436,0.00060091773,0.010530216,-0.0017666558,0.00086170394,0.0005292975,-0.004166798,0.0031209853,0.00016050365,0.00014628048,0.0064798896,-0.003379323,0.0058370214,0.008415831,-0.0006978174,0.0076834313,0.00090355665,0.0014005185,-0.00095978467,0.008252524,-0.0057168794,-6.5427055e-05,-0.0022141426,-0.0033467645,0.0020495409,0.0023741638,0.0032921399,-0.010953604,0.0020855945,-0.003532224,0.0014606074,0.00310015,0.001130784,0.0014635246,-0.0050844774,-0.006243633,-0.0038369466,0.0031257002,-0.0026968594,-0.0018245255,0.0021976084,0.0035391995,-0.004099273,-0.00085922226,7.4455325e-05,-0.00044396272,-0.0010517607,0.0012034342,-0.008572507,0.011071272,-0.005997879,-0.0016474365,0.0049283267,0.0051205386,0.0012892802,-0.0014017962,-0.0015367897,0.013225364,0.0013101154,0.007966224,-0.011537284,-0.0042855274,-0.0034510046,-0.008859363,0.008180384,0.0027207036,-0.0027270643,-0.0005561277,-0.0005778467,0.002912598,0.009521535,0.001321551,0.0018241893,0.00091430725,0.003333608,-0.003502776,0.0002202088,-0.0016221842,-0.0017593501,0.004434888,0.0006460995,-0.004657552,-8.633975e-06,-0.0021660211,0.0044899867,0.00094418874,-0.002041507,-0.0047296593,0.0018992006,0.0010680754,-0.0017513334,0.0008868017,-0.0007672705,-0.0012336153,-0.0028881775,0.002376511,0.00015182568,-0.0050742873,0.0023312056,-0.0025750005,-0.004214861,-0.0065536695
LRRTM4,0.0029214318,-0.00041626,0.0026665626,-0.0035984414,-0.0027661896,-0.0012933911,0.001435946,0.002876807,-0.023929367,-0.003612013,-0.00031031395,0.00085203286,0.00096891413,0.0033087358,-0.0077468534,-0.0069562243,0.0048072543,0.0047497526,0.0025278141,0.004065199,0.0029138138,-0.0027915987,0.002819082,-0.00016832334,0.0026100029,0.00064451486,0.0023051684,0.004233172,0.00418308,-6.5731154e-05,0.007245769,0.0017608954,0.0026662787,-0.0028524252,-0.0021846916,-0.007264498,-0.0021749882,-0.00044126008,0.0012843251,0.0035415015,0.005428765,0.001330393,-0.0054340702,-0.0016820192,-0.0013587399,0.0020630728,-0.0001591954,-0.003833478,0.0043132724,-0.0048091747,0.0023337756,0.0007270968,0.000714842,0.0006459778,-0.003955126,-0.0037476716,0.0012824537,-0.0021539642,-0.009239159,0.0012980668,-0.0028017836,0.00361813,-0.0015438189,0.0025165763,-0.003839951,-0.004203601,0.008079679,0.0014561248,0.0022753086,0.0015465474,0.00077989086,-0.0016378242,0.000559507,0.00022304272,-0.002060216,-0.005952733,-0.0032579883,-0.0023643533,-0.0005006558,0.003454404,-0.007377636,-0.0013991969,-0.00042223057,0.0016155192,-0.0078196665,-0.007996033,0.005908337,0.00054972176,0.0035267074,-0.0072505833,-0.0020927102,0.00056914566,0.03734139,0.011928071,0.0025316486,0.00016845082,0.00020506355,-0.010320261,0.000257231,-0.0037403628,0.006147669,0.00011473175,0.0026769144,0.0037665025,0.0013203699,-0.0021295156,0.0065868986,0.0006968332,-0.0024070924,5.6280103e-05,-0.0065177907,-0.002322653,0.0017546905,0.006690343,-0.010589072,0.00013914301,0.002177785,0.0013876964,-0.00303078,-0.008273444
LSAMP,0.0018378703,-0.003659971,-0.00019926175,-0.00066374225,-0.003209539,-0.0006162137,0.0013758201,-0.0030639502,-0.012770394,0.00064297684,0.00021393235,-0.00018250433,0.002235014,-0.00039929734,-0.003828949,-0.0106301,-0.0014533334,0.00021361343,-0.0005387468,0.0050882334,0.0021308796,0.003407204,0.0023452379,-0.0041462793,-0.001069806,-0.004019624,0.0040682615,0.003591141,-0.0064660413,-0.007094117,-0.0066781826,0.0016861274,-0.010020006,0.0018995455,-0.0044452134,0.0021516837,-0.0023699051,-0.005684801,-0.0058553866,-0.0019097555,-0.000101610756,-0.0005414241,-0.0011996757,-0.0055110045,0.0018391974,-0.0040986594,-0.0010465196,-0.004547982,-0.00043634675,-0.0029723796,0.0040772003,-0.0011410336,0.0033203918,-0.0037291085,-0.012178509,0.00419396,-0.0027154153,-0.0037185936,-0.0019991864,0.0017840496,0.0026539357,0.0003345661,0.0014562018,-0.0026430038,-0.006179328,-0.0065046935,-0.0027540065,0.0047903154,-0.000455913,0.00010533354,0.0031631591,0.0001826294,0.0026235038,0.00051061006,-0.0011511429,-0.005645808,-0.0019466889,-0.0026109212,-0.0021291457,0.00065328786,0.00055296975,-0.0010034894,-0.008509209,-0.003102184,-0.0027778507,0.0021616907,-0.0032812292,-0.0026931737,0.0031457616,0.00027036938,0.0066159586,-0.005196929,0.034253158,0.005210926,-9.881509e-05,-0.0017558067,-0.0007606627,-0.00053762115,0.0013237452,-0.007084008,0.0073366654,-0.0068709366,-0.0069850134,0.0045593213,0.0016062928,-0.008391148,0.001511941,0.0011799356,-0.002547981,0.004154904,-0.0017508053,0.0005719007,0.005194852,-0.000585933,-0.0026718145,0.00049486087,-0.00881497,-0.0058050584,-0.00066308025,-0.008650212
LTBP1,0.007924301,-0.0019670688,0.0004534707,0.0032999904,-0.0010262491,0.002942206,0.00073698454,-0.0010345237,-0.022487331,0.0010545208,0.0015471064,-0.0033274607,-0.0005735459,-0.0010945873,-0.002418995,-0.000404901,-0.0013014888,-0.0009098093,0.005143993,-0.0009617412,0.0020951694,-0.0024862918,0.0022158157,-0.0068021775,-0.0051061455,0.001823534,0.0028057378,0.0056248936,-0.0027474319,-0.005261818,0.0006639265,0.0010919826,-0.0023851057,0.003447351,0.0037202064,0.0009884462,0.0043464913,-0.0016639353,-0.00089028955,0.0006582231,-0.0011937531,-0.0039143926,-0.0036288623,-0.0056049735,0.0020565307,-0.0008599739,-0.0005232364,-0.0091978405,0.0032927864,0.0046804384,0.004970694,-0.0015683819,0.0029200197,-0.0012952517,-0.0075604087,0.005541272,-0.00019799899,0.001026049,-0.0014752081,0.0009144119,-8.175984e-05,0.008904081,0.003873421,-0.0025320635,-0.0053303386,-0.0068669985,-0.0032197665,-0.0012574509,-0.0020817975,0.0043586437,0.00082702487,0.0011472326,-0.004131599,-0.0031976802,-0.0009597816,-0.0020054905,-0.0014539385,0.0017719034,-0.005685082,-0.003255343,-0.0025093574,0.0061694733,0.0035557835,0.0030708562,-0.0024308872,4.791759e-05,0.0028362111,0.0030662043,0.005937184,0.003597891,-0.004835773,0.0035313328,0.02885926,-0.0010859143,-0.0020864017,0.0028697557,0.0034736546,-0.002856641,0.0023894804,-0.0039541163,0.00022096452,-0.0010564133,-0.0036650144,0.0004884908,-0.0010630919,-0.0073825223,0.001460914,0.0023713529,-0.00060405186,-0.0037463536,-0.007254137,-0.001223418,8.204576e-05,0.0032569391,-0.0053130663,-0.0006189908,0.0050707394,-0.0021848879,0.0009825461,-0.0048646624
LUM,-0.0031006439,-0.000421896,-0.001436596,-0.0010461241,-0.0033507342,-0.00029772433,-0.00096347806,-0.00066993595,0.0041009323,0.0013431102,0.0015080025,0.00010545448,0.0006642984,-0.0018734103,-0.0015311261,-0.0010380625,-0.001462173,-0.002480924,-0.0004658656,0.0013569202,0.000573205,-0.0019689635,-0.00076802407,0.00058005465,-0.0022391868,0.0010334689,0.0017706474,-0.0023513723,-0.0024688027,0.00042384272,0.0026836635,-0.0028198233,0.00053740083,0.0005977223,-0.0014942209,0.0007545011,4.715106e-05,0.0016772259,-0.0009823075,0.0027782137,-0.001893817,-0.0011463601,-0.0014001481,8.75139e-05,-0.001355137,-0.000823284,0.0010307858,0.0006619275,-0.00046578227,-0.00018473093,0.0013355296,-0.0012444779,-0.00052459346,-0.0027538054,-5.2853706e-05,-0.00020662328,0.001898625,0.0014338986,0.0022278444,-0.0025005164,-0.002324283,0.00095339085,0.0006165556,-0.0029768844,-0.001518625,-0.0009004548,0.0012826538,-0.0011766388,0.00051963184,0.002076589,0.0016344318,0.0006132991,-0.0004913427,0.0021311895,-0.00062308664,-0.0005937487,-0.0003911793,0.0007222329,0.001239931,-0.0031444365,-0.0023161806,-0.0015881036,-0.0010979163,-0.0004201403,-0.0012280166,0.0009879499,-0.0037824656,0.00045869706,0.0013553452,0.0035789595,0.00029905804,-0.00018708307,-0.0022184125,0.00015877133,-0.0005726682,-0.00013629562,0.00034247144,0.0020363685,0.0011091814,0.0013689676,-0.0026001022,-0.001961053,-0.0035887337,0.0031857814,0.00082749256,-0.0017405284,-0.0030125258,-0.00019762228,-0.00077715155,-0.00077845715,0.0006648157,0.001195543,-0.0017198715,-0.00022269756,0.0012979913,0.0014657553,0.0025802844,-0.0009750287,0.00060740986,-0.0006979583
LUZP2,-0.004061752,0.0022245029,-0.00285722,-0.0038239025,-0.0062339036,0.0008813554,-0.0001563609,-0.0014037698,-0.005458676,-0.002037625,-0.0010894359,0.001255982,0.0018287675,-0.0006568107,-0.0054397304,-0.0033731742,-0.002333403,0.0038376008,0.0054514576,-0.00031983238,0.0012989005,-0.0041410844,0.00083692727,-0.0063942173,0.0063239997,4.5171888e-05,0.00032700406,0.002292195,0.0026493485,-0.005935394,-0.0039586895,-0.0021027883,-0.005825466,0.0022425174,-0.005814429,0.002476078,0.0015751466,0.0033700631,-0.0018401829,0.0003803692,-0.0011630682,0.0033977365,-0.0044003674,-0.00089734525,-0.00020574329,-0.0032727614,0.00568826,-0.0043060267,0.002495274,-0.004484361,-0.000532596,-0.0021328847,-0.0048164106,-0.00065906893,-0.0058258018,-0.002212767,-0.006649371,-0.0016544954,0.0037505112,0.0058444086,-0.00030212675,0.0064199227,0.0024034192,-0.0028165602,-0.0029430839,-0.007923806,0.0009272085,0.002130162,-0.0009631759,0.0025483025,0.0008041862,0.0035344865,0.0012460878,9.569097e-05,0.0016993859,-0.0060968394,0.0024384032,-0.0004520239,0.0031920262,-0.0023155017,-0.0004589197,0.0027439427,-0.004334578,0.0023371037,0.0015948573,-0.004674124,0.0010676328,-0.004164354,0.00016009017,-0.0018308128,0.004181525,0.00347708,0.02776259,0.011977196,0.0073767467,-0.0013943418,-0.0021445577,-0.0073041385,0.0016370041,-0.0010805236,0.004666028,-0.0037127293,-0.0026701638,0.0024329512,0.0029074117,0.0010920268,-0.004929495,-0.001306107,-0.0022914654,-0.0030462923,-0.007361443,0.003915371,0.004570624,0.009670354,-0.005931854,-0.0016925213,0.0030237397,0.0023833355,-0.0021014498,-0.0056851134
LYPLAL1,0.0031564748,-0.0018715637,-0.0014622279,0.0012710814,-0.003716571,-0.00068999757,-0.004672081,0.0008872771,-0.010969892,0.00020085387,-0.001667603,0.0030882645,0.00017506744,-0.00013807818,-1.7066759e-05,-0.006608385,0.0018621145,0.002706766,0.0061082477,-0.0015733067,0.0014243907,0.0026611758,0.0026230135,-0.0041491506,-0.0005113659,0.0026827713,-0.0008330665,0.004550402,-0.0004919669,-0.0030351866,-0.000621244,-0.0015968163,-0.00012738854,0.0027581314,0.007752326,0.00040230772,0.00079902605,0.0041988157,-0.0018508189,-0.00039927414,0.0030753505,-0.0016163363,-0.003462878,-0.0054593687,0.0054065473,0.005816152,0.0013542006,-0.007377666,0.00456359,-0.0031958523,-0.0028550548,-0.0048370054,-3.188104e-05,0.00067782425,-0.006401567,0.0061097303,-0.001694298,-0.001529664,-0.0019128909,0.0066352277,-0.0012658034,0.0014042635,0.0026614273,-0.0030162684,-0.0057089883,-0.0034337663,0.0031643983,0.001361504,0.0014170778,0.0035676162,-0.0053496147,-0.003085545,0.0064730765,-0.0019224241,0.0040427847,-0.0062762634,-0.0035273498,0.0061952784,0.0049722902,-0.005526589,-0.00075195386,0.00037855827,-0.0008846681,-0.0033061819,-0.002761588,0.00039281923,-0.0024179968,-0.00092225516,-0.0011343061,-0.0033081777,-0.0018025987,-0.0002881389,0.026336826,0.0009913656,0.0011249658,-0.0010935925,-0.0013649462,-0.0021590076,-0.00014276055,-0.007045597,-0.0017011098,0.0011751477,-0.0022308563,-0.0019895053,-0.002803627,-0.0034186165,0.003082235,0.0011993048,0.001131774,-0.0015149715,-0.006272979,0.0038895144,0.002935892,-0.00018297126,-0.004491777,0.0011283376,-0.0064875977,-0.0047969553,-0.0033101772,-0.005661086
MACROD1,0.004299621,0.0012201249,-0.00045571622,0.0013774012,-0.000118674805,-0.0006052036,0.0009929119,0.001103508,-0.010424447,-0.0021134561,-0.0037336606,-0.0015063557,-0.00017070617,0.0025232725,0.00026413248,-0.0001144838,0.0034483543,0.0058995234,-0.005245294,-0.0029104983,-0.0039170557,-0.0006078978,0.0003050644,-0.0012230141,0.0048406078,0.0017522955,-0.00028782617,0.004034114,0.00040612946,-0.002049686,0.0011503781,-0.00231881,0.00010722208,-0.0035982586,-0.0056587216,-0.0020226846,0.0024239095,0.00063340284,-0.0057166005,-0.005774465,-0.00012973214,-0.0012643145,0.003281842,-0.0021496566,0.0025521885,-0.0030611288,-0.0006344631,-0.00041524586,-0.000838295,0.001512616,-0.00047265211,-0.0053696637,-0.002780098,-0.0003790303,-0.0068575223,-0.0015859607,0.0016909378,-0.003182072,0.003877025,-0.0035183243,-0.0003631645,0.0040006763,-0.00033327355,0.0012313583,-0.0029431772,-0.00026256242,-0.004857484,0.0073314426,-0.00020573041,-0.007252018,-0.002910143,-0.003779808,0.004575086,-0.0013235016,-0.0014685809,0.0019995428,-0.0036886362,-0.0013142633,-0.0015187326,-0.00040247876,-7.299257e-06,-0.00030440398,0.0065189567,-0.0008490875,-0.0029074296,0.0011199892,0.004173755,-0.0003197546,-0.0009120417,-0.0034024888,-0.0021388368,0.0023967293,0.015269938,0.005980064,0.0033472052,-0.00025421218,-0.0014811449,-0.003730301,-0.001581861,-1.1033815e-05,0.0013352796,0.0028722973,-0.0011984389,-0.00060434197,0.004035571,-0.0013271493,-0.00058393955,0.0030198642,0.0044671404,-0.0019191613,-0.0032565799,0.002982001,-0.0012500554,-0.002552117,0.0014534221,0.0019858952,-0.006174434,0.0024649126,0.00028445662,-0.0023764533
MACROD2,0.0009543024,0.0021397397,-0.00092682464,8.335391e-05,-0.0045620934,-0.0014158848,-0.0009792267,-0.00034805428,-0.015622241,-0.0004939651,-0.0017152196,0.00240846,0.0024657135,-0.0031251542,-0.0046922085,-0.0023334743,0.00012965425,0.0004832508,0.0067475387,0.0031556424,-0.00021684034,0.00561862,0.0018393283,-0.002521657,-0.0046213586,-0.0029757465,0.0038024073,0.002491972,0.0031111406,-0.007455701,0.0016970484,-0.0037178688,-0.00076596264,-0.0023709806,-0.0015216985,0.0010455758,-0.004789104,-0.0030190693,0.0054694302,-0.0044766758,0.0008231244,0.0008614584,-0.009686657,-0.005559494,-0.002799985,-0.0008611311,-0.00077105954,-0.009596102,-0.0020334234,0.0019836777,3.8961276e-05,-0.0033302447,-0.0032672028,-0.0053976676,-0.009105889,-0.0027695587,-0.001603764,-0.0011398423,-0.003186492,0.002798983,-0.0005572024,0.0050265538,0.0011912091,-0.00045356547,-0.0027064378,-0.0047974074,-0.0057753366,-0.004348938,0.0028613196,-0.001300668,-0.0022858575,-0.0016874328,-0.0027169078,-0.0058422666,-0.0030091633,0.00042283972,-0.0069989003,-0.0030637803,0.004778373,0.005247397,0.00012842343,0.004977599,-0.0027663254,-0.007383625,-0.0022940394,-0.005530041,0.002080582,0.0015825416,-0.0035831174,-0.0005783483,0.00045831557,-0.0055357246,0.03991501,0.0069183744,0.00043305027,-0.0041966094,-0.0048783715,-0.0033235915,0.0044482895,-0.0047168983,0.0033022426,-0.0057864045,-0.0012317435,0.00078573724,-0.0028230795,-0.0037143494,0.0011804337,-0.00040030445,0.0038356157,-0.0046247584,-0.006764879,-0.0059480714,0.0022533978,0.0065161726,-0.010098708,0.0032723863,0.003995123,0.00019852862,-0.0014210735,-0.0035742428
MAFB,-0.0028212068,-0.012724731,-0.006970815,-0.003865223,-0.00695846,-0.00042835483,-0.004952147,-0.0061105057,0.0011423414,-0.004501756,0.011719314,0.034563966,-0.00097481563,0.0025692945,0.0047250977,-0.014112173,0.01292281,0.01848934,0.03361187,0.016563853,0.0366818,0.017891748,0.04407133,0.0057090437,-0.024862327,-0.11391016,0.02078613,-0.015075449,-0.032149434,-0.012601346,0.014666344,0.018052282,0.01538118,0.007799759,0.008911267,0.015956651,0.013119518,-0.027712142,-0.06399426,0.0030298587,-0.011802135,-0.009149025,-0.016323388,0.003006838,-0.02198597,0.02188153,0.00066130795,0.006044775,0.0016923186,-0.0003187952,-0.031477466,-0.0041328496,0.011735452,-0.005285138,0.0028976244,-0.031722274,0.0005870032,0.023544878,0.014061433,0.0039304434,-0.04202891,-0.08052302,-0.0002097656,0.0015884069,-0.024594365,-0.04348038,-0.0026185503,0.00048765627,-0.0048744483,-0.004729722,-0.00063270563,-0.018659707,-0.02082918,0.010123054,0.0037658205,-0.008439931,-0.0075908834,0.017588317,-0.0064518987,-0.034147114,-0.07331892,0.01565065,-0.022645378,0.003231007,-0.0024678262,0.0074609164,0.017737255,-0.024736442,-0.04765146,0.011700724,-0.0039892644,-0.01240095,-0.0046524745,0.015413258,-0.022577059,-0.07471258,0.00672931,-0.0037247255,-0.017374258,0.0026092913,-0.01727193,-0.056505743,0.012735782,0.00018752855,0.013109489,0.0051673073,0.13883533,-0.0010144187,0.006950009,0.038830895,0.20664471,-0.016564025,0.06882454,0.06656964,-0.014588813,-0.0020813681,-0.010395429,-0.00031223294,0.028860949,0.0054706917
MAGI2,-6.460386e-05,0.00085388304,-0.0010132367,-0.0051943087,-0.0040950016,-0.0005668767,0.0031980043,0.0017856377,-0.024185415,-0.0019285417,0.00031219923,0.00248459,0.0025444995,0.001308051,-0.0072879684,-0.0038296275,-0.00020492698,0.0011239082,-0.00066466985,0.0019745033,0.00032355776,-0.00018696651,0.0027982125,0.00312655,0.0011416244,-0.00036532627,0.00050077814,-0.0003890234,0.0033539722,-0.0015574336,-0.0041933106,0.0027838512,0.0022347402,-0.00058004283,-0.0008100988,4.3027785e-06,0.0014722873,-0.006855581,0.007618982,0.002797144,0.0010118404,0.00033060226,-0.0055250614,-0.0056601637,0.0018215809,-0.0001574296,-0.0031132598,-0.0074273814,0.0069061434,0.004119917,-0.0019232199,0.0036561065,-0.00028306278,-0.00013638812,-0.005775403,-0.0016781085,-0.0023535297,-0.0028479267,-0.010012289,0.00220201,-0.00013888977,0.0030142998,0.004523332,0.006027783,-0.0027956592,-0.003604576,-0.0029916207,0.0015720387,-0.0015002744,-0.0030020094,-0.0013524356,-0.0036700736,0.0029957767,0.0029762953,-0.0011336667,-0.0021429358,0.00065284036,-0.007126323,0.004230284,-0.006643245,-0.0011253693,-0.0010675954,-0.0032700647,-0.00073597464,-0.006999334,-0.007138428,0.004302548,-7.3302224e-05,0.0034740292,-0.0007797946,-0.002550542,-0.001047831,0.05136028,0.016204217,0.004534299,0.002030088,-0.00060116063,-0.01276178,-0.0052708364,-0.0023035817,0.0039125634,0.00093976146,2.2954464e-05,0.0005360318,0.00029536962,-0.003065724,0.0013764178,0.0012124203,-0.0028816203,0.0020247297,-0.0050642714,-0.0062916433,0.0052911304,0.0053798566,-0.00716049,0.0014372896,0.0048651043,-0.0027912199,0.0011227742,-0.0012010951
MAGI3,0.004140067,0.002759343,-0.0016379436,0.001690356,-0.0024426177,0.00323115,0.0009179313,0.00083215034,-0.016401788,0.0026261848,-0.0021092496,-0.0014052312,-0.00079541025,0.00062314916,-0.0019845942,-0.010978873,0.008260773,-0.0003773862,-0.0019674853,-0.0020195537,0.008674466,-0.0017384079,-0.0017789677,-0.0018665586,-0.00013049298,0.00074213377,-0.0005179644,-0.0035991299,-0.00095973193,-0.0070165484,-0.0017636138,0.0015377181,-0.00073568727,0.002715392,-0.005422074,0.0012311459,0.00487715,-0.0007401046,-0.0012583259,-0.0060616825,0.002779988,-0.00028496404,-0.003622299,8.816958e-05,0.0024250566,-0.004533438,-0.0013904591,-0.010462958,0.00815275,0.0069000293,-0.0057419497,-0.00040930798,-0.0047703553,0.001268718,-0.011577564,0.0006015773,0.002169124,0.00070397154,-0.0011491203,0.008000686,-0.0058819596,0.0017120885,0.004598843,-0.0012872445,-0.0071812007,-0.0045788945,-0.0043422612,0.0054255966,-0.0052262167,-0.0035223332,-0.0029361001,0.003295588,0.00055601815,-0.002586972,-0.00032065215,-0.0020529365,-0.0044443575,0.00063127745,0.003743577,-0.003603101,-0.0047494587,-0.0025938193,-0.0008346916,-0.008197002,-0.0034049402,-0.007676621,0.0035102356,0.0059830644,0.0047672647,0.0012963418,-0.0011776746,-0.0042990884,0.029653724,0.003253538,-0.0014869338,0.002117733,-0.0033850162,-0.0019289735,0.00060521497,-0.0071779434,-0.004988458,-0.00712412,0.00034823548,-0.000839648,0.008627944,-0.0020477828,0.003839959,0.003975676,0.0067612045,-0.0011786892,-0.001026866,-0.0031047,-0.004019381,-0.0003442923,-0.0024598015,-0.0009286741,0.0051844176,-0.00029223872,0.001434575,-0.0031210142
MALAT1,-0.014929709,-0.00092184247,-0.0057636965,-0.001199501,-0.014244926,0.0020428721,-0.014951485,-0.01434348,0.022914307,0.013971796,0.00043732635,0.004497951,0.0001982595,-0.015108992,-0.013949868,-0.0028175672,0.005234287,-0.0007957045,0.008253513,-0.0036920565,0.009680913,-0.001650216,0.008849791,-0.005595793,0.003956539,-0.0052130586,-0.0025779794,0.0024904697,0.007224865,-0.008066752,0.0012154274,0.0046506147,-0.001343992,0.0023683815,-0.0033132932,0.013240023,-0.0008600948,0.0038053442,-0.0033786953,0.008052904,0.00013709042,0.0009881597,-0.0070222584,-0.002811594,0.004794241,-0.0181087,-0.0043955217,-0.005537948,0.0029547994,-0.0044550793,0.006530503,-0.006389022,-0.0048104795,-0.010853617,-0.02074898,-0.004654818,-0.005875591,-0.0039641303,0.012006648,0.0064635663,-0.002672559,0.00585024,0.0044074995,-0.006957848,-0.019490894,0.0029218209,-0.0012223383,0.002243429,0.0010628764,-0.003965389,0.006010407,0.004262974,-0.0025984084,-0.0036183805,0.0009262502,0.0028052146,0.010967682,0.022506064,0.002467172,-0.0018114337,-0.003954054,5.1189054e-05,-0.0035921833,-0.014768232,0.004694119,0.008760762,0.0011011957,-0.0011483306,-0.0012034067,0.0033793412,0.003702077,-0.003844668,-0.0033036778,-0.015201363,-0.0008407131,-0.0073801987,0.005730222,0.01910248,0.018828051,-0.0042976285,0.011775747,0.001331037,-0.015297393,0.009937967,0.008809879,-0.0107555045,-0.0010662021,0.010061218,-0.0024857966,-0.0013629638,-0.005717077,0.0038489352,0.0017354989,0.0052101654,0.0038760381,0.0053832442,-0.0009437411,-0.011829044,-0.014342142,-0.018730368
MAMDC2,0.004140193,-0.0020790305,0.00024206401,0.0047648028,0.0012418389,0.0009036051,-0.0025468823,-0.003024782,-0.008615021,0.0004955883,0.001045623,-0.004209955,-0.0020031936,-4.19679e-05,0.0036111225,-0.0022304861,0.0034534521,-0.0011992204,-0.0031255775,-0.004160369,6.83439e-05,0.0070720003,0.003279832,-0.008786013,0.0049950243,-0.0075349538,0.009591187,0.0015308509,0.0045111277,-0.0018165631,-0.0007705464,-0.003063092,0.0039581433,-0.006502265,0.0029603338,0.0005687229,-0.0032111777,-0.0024390987,-0.00014310567,0.008914547,-0.0051007154,0.0015377509,-0.00072478544,0.0039759143,0.0031633163,0.0015754641,-0.0058296793,-0.0067778043,0.0018206212,-5.0620718e-05,-0.0006728505,-0.0016364406,-0.0010683632,0.006548948,-0.0061522266,0.004822258,-0.0027667645,0.0003875211,-0.0008856764,0.0028832515,0.0021782352,0.0025866383,-7.179246e-05,-0.003423029,-0.0024506075,-0.0027461115,0.00020617667,-0.0031413243,-0.0026636627,0.0056708823,-0.00026455312,0.0014631277,0.0018125277,-0.0041677803,0.0030198335,0.00016757306,0.0032175712,0.0029842511,0.0028917084,-0.0010515995,0.0008284459,0.008619619,0.0023804465,-0.006966311,0.0038985168,0.0026826735,-0.010719386,-0.0020353196,-0.0022296114,0.008145466,0.0043831766,-0.008658021,0.012911401,1.5903204e-05,-0.0027572974,0.0028152582,0.0028455248,-0.004157045,-0.003911535,-0.00023662293,0.0025484099,0.0041416683,-0.004870346,0.0011569422,0.0037965106,-0.0033327471,-0.0015827445,-0.0014654811,0.0066666147,0.0012322491,-0.0064417655,-0.0048611215,-0.0022872055,-0.0041853706,0.0008406054,0.0037720401,0.004455245,-0.002732206,-0.0040009967,-0.0037677272
MAML2,0.0040575056,-3.1712876e-05,0.00037081252,0.0011869763,-0.0033666582,0.001330168,-0.002253358,-0.0041865814,-0.016343057,0.002026645,0.0018050179,0.00183933,-0.0023315062,-0.0026373486,-0.004044471,-0.0060822545,0.0031087222,0.00113846,-0.0032671748,-0.0012503013,0.006365315,0.0032214513,0.00664888,-0.007568058,0.005631102,-0.004625372,0.0010493237,0.003972291,-0.00025798255,-0.010168628,-0.0127169015,-0.0016313938,-0.0029931732,0.00341851,0.002000226,-0.0016797294,0.0023664392,-0.00020820758,-0.0009687175,0.0027307018,0.0013090456,-0.0069245594,0.00038035042,-0.0090240035,0.0017546335,-0.004710222,-0.0092750145,-0.009795276,0.008181343,0.0047869356,0.0036908025,-0.00015101407,-0.006159601,-0.004158935,-0.0073367874,0.0037752362,-0.0023326706,-0.00362728,-0.0031126053,0.003542456,-0.0026095912,0.0014945038,0.0002293677,-0.006884526,-0.0016724758,-0.004078617,0.0039562476,-0.007755274,-0.002246641,-0.0002579311,-0.004014177,-0.0028408936,0.00023457555,-0.0018831434,3.6474725e-05,-0.007852699,0.006961746,0.0050805514,-0.002363298,-0.0004675159,0.004857736,0.00523039,-0.004036848,-0.00736708,-0.0030725251,0.0037115784,-0.0064086807,-0.0039526285,0.002206504,0.004283537,0.00088683993,-0.009388853,0.03267879,-0.0038474419,-0.004296263,-0.0023358022,0.005864176,0.0035578702,0.004352045,-0.0011521803,0.0002927631,-0.0029844253,-0.01076608,-0.005270465,-0.00022257914,-0.010472585,-0.0017086901,0.00075361284,0.0047968565,0.00095994124,-0.007953478,0.0011510368,0.00163679,-0.0021205854,0.0012630294,0.0012904429,0.0017485749,-0.005846341,-0.0021025336,-0.0077721765
