,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104
CD79B,-0.000106457475,-1.321292e-05,0.00037219923,-0.00034600394,0.00037462352,7.463519e-05,0.00015655547,-2.9589773e-05,-0.0003753147,-0.00026010527,4.686745e-05,-0.00044013603,-1.00008265e-05,-0.0003776259,1.5893585e-05,0.00010382314,-8.147929e-05,0.00010216917,-0.00048011576,4.2840373e-05,0.0008716473,-0.00010371342,-5.63704e-05,-0.00022775806,-8.7195265e-05,0.00059236685,-0.00010121102,-0.00013811201,0.00013002289,-0.00017186548,0.00027299195,-3.617012e-05,0.00053723657,0.00015667304,0.00024656503,0.00035333418,0.00024008256,-0.00064510433,0.00018084717,-7.421498e-05,0.00014401301,0.00011512112,-1.158504e-06,-0.0010020089,-0.00012787811,-0.0001767159,-0.00014858638,-0.0001596711,0.00014756108,-0.00013623644,-0.00013242541,0.00023145275,-2.2150549e-05,0.000589218,0.00015666707,0.00023917628,0.00033506393,0.00025913963,-0.0006013959,0.00013839683,-0.00030231552,-0.0003371299,-0.000116430354,-0.0002499674,-0.00030061862,-0.0003012085,-0.00024934413,-0.00019822821,-0.00022037525,-3.7480056e-06,0.0009202996,3.0269037e-05,4.1854873e-05,-7.540805e-05,8.270394e-05,0.0002674559,2.6062064e-05,-0.00090641755,-0.0005755261,-0.00014235498,0.0005229021,-0.00063949556,0.00041500633,-0.0006010541,-0.00013362964,-0.00023940577,-0.00034340474,-0.00024369762,0.0006222501,-0.00014815417,-6.451045e-05,-0.00028882694,-0.00022131426,0.0005684228,-0.00025680667,-4.953174e-06,-0.0003702491,-0.0009253035,-0.0003318543,-0.00015301695,0.0006323266,-0.0002442567,5.8632584e-05,0.0005888824,-0.00011409368
CD99L2,-0.002963179,0.00052470155,0.00017448406,-0.00046250474,0.00020492563,0.00012736165,0.00048533556,0.0011077537,-0.00019538499,1.0194466e-05,0.00023584306,-0.00022295852,0.0033108296,-0.00021187746,-0.00010365535,-2.9127503e-05,-2.785635e-05,-2.5410285e-05,0.0004335492,-2.364026e-05,0.00030615262,2.435099e-05,4.4160715e-05,0.0002689953,-3.6990184e-06,0.00090488105,4.280689e-05,0.00017949207,-0.00021789795,0.00027507925,0.00088595314,0.00015095221,3.381146e-05,-0.0002416242,-0.00025033476,2.3504308e-05,-0.00033569688,-0.0001509927,-0.00029523103,1.7195773e-05,-0.00028456183,-0.0010569383,-0.00015835543,-0.00031758624,0.00023181386,0.0001895044,-0.00028359267,0.00027339562,-0.00046781634,0.00025478678,0.00017839042,0.000921218,0.00011653179,6.53555e-05,-0.00024389134,-0.00024479392,5.4856526e-05,-0.00035432118,-9.379544e-05,-0.00021391049,-0.0024714102,0.0006990551,0.00038735053,-0.0009088208,-0.00047289944,-0.0006118565,-0.0009754633,-0.0023981873,-0.0009256536,-8.620395e-05,0.00034547396,-0.00014283815,-6.4951266e-05,0.00028336738,-0.000200224,0.0007316662,-0.00013084464,0.012320292,-5.2301977e-05,3.8869763e-05,-0.0016024666,-0.00013177845,-0.011555406,-7.6440825e-05,0.0001493454,0.00024646916,-3.48943e-05,0.00031503933,0.00011408733,0.0002348321,8.40449e-05,2.8328206e-05,0.0002423179,0.00032586782,0.00025270673,-0.010149591,-0.00013829023,0.0024897377,-6.981832e-05,0.00013565217,0.00011645477,0.00033676537,0.0031089722,7.965288e-05,0.000113012225
CDH10,-0.0026337605,-0.0004265969,-0.00031048103,0.0005586649,-0.0003474913,0.00015350581,-0.0004960664,-0.0063855117,0.0003341616,8.977896e-05,-0.00023315419,0.00033986094,0.0047651683,0.00035231723,9.497689e-06,-4.0460134e-05,3.9364968e-05,-3.9127724e-05,8.9769535e-05,2.0093687e-05,3.5241035e-05,4.1095984e-05,1.349301e-05,0.00015379683,4.685623e-05,1.0361483e-05,3.5771674e-05,0.00017890969,-0.000104342,0.00015341518,0.00033716657,-4.0678224e-06,-0.0006406655,-0.00016236976,-5.984719e-05,0.00017551103,-0.00012003706,-0.00022347501,-0.00014821498,0.00012044663,-8.1254715e-05,-0.0003347831,8.491683e-06,0.000577604,9.6009455e-05,3.6705904e-05,-0.000289126,8.021721e-05,0.00017968827,9.236669e-05,0.00017812873,0.0003434296,1.1737061e-05,-0.00064326555,-0.00016437737,-6.221345e-05,0.00019117151,-9.607078e-05,-0.00022658595,-0.00017435584,0.00046690216,0.00019155066,-2.4902442e-06,-0.000343437,-0.00019535863,0.0011699124,-0.00035311733,0.00018920121,-0.00034316725,3.637628e-05,-0.0002421278,-1.60385e-07,-6.0024927e-06,0.00022376432,1.3135273e-05,-8.09715e-05,-3.846966e-06,-0.0012298223,0.00064940244,0.0004514753,-0.0011970928,0.000737058,0.0003055834,0.00064501964,0.00017961962,6.196615e-05,-0.00018594699,0.0001201922,0.00022850125,0.00016737469,8.129727e-05,-8.084797e-05,7.445441e-05,0.00014187205,5.2436077e-05,0.0016643143,-0.00025120436,0.0005060898,-0.00019757317,0.00018512896,0.0001965331,0.00010995502,-0.001054226,0.00022369488,0.00018079406
CDH11,-0.009909144,-1.9130543e-06,-0.00072759844,0.00064045814,-0.000733839,-0.00026144958,-0.00028664237,-0.014777611,0.0007334285,0.00048070753,7.301441e-05,0.0007756106,0.008323379,0.0007328358,8.123729e-06,-2.1505619e-05,-3.2538494e-05,-1.248192e-05,0.00054040755,7.7174096e-05,-9.0106136e-05,1.7555813e-05,2.74766e-05,0.00068373187,2.7033517e-05,-0.00057142606,4.6716254e-06,7.0354115e-05,-4.6774232e-05,5.6250974e-05,-0.0017023039,-1.31788065e-05,-0.0005544675,-6.009618e-05,-3.2886757e-05,-0.00032066388,-5.600785e-05,0.0014316982,-5.4104275e-05,0.00011523195,-3.6057576e-05,0.0011955341,-3.985476e-05,0.0005816602,4.34261e-05,6.0912607e-06,-0.00013987008,4.6791578e-05,-0.0009084647,4.177177e-05,7.671057e-05,-0.001671468,1.25453835e-05,-0.0005677177,-6.209955e-05,-3.1167987e-05,-0.00027376306,-5.6599478e-05,0.0014020947,-7.45074e-05,-0.00156765,-0.00024905906,0.00255312,0.001685666,0.0012447474,-0.00048218106,0.0018241856,-0.0006146544,0.0016606447,9.531781e-05,-0.00031179003,5.5800556e-06,1.7459486e-05,0.00044295233,1.7958433e-05,6.426707e-05,-1.1076987e-05,0.0058218404,0.000564877,0.0003569573,-0.0014276699,0.0006373788,-0.0013756871,0.00056824175,7.869136e-05,3.1887386e-05,0.0002960156,5.8990652e-05,-0.0014248544,6.4186555e-05,2.8798873e-05,0.00040252536,3.430632e-05,-0.0010852516,3.16386e-05,-0.0021908463,0.00035252236,0.0009528275,0.0002617504,9.8515964e-05,-0.0015034992,5.825218e-05,-0.00030795997,-0.0014008,9.698569e-05
CDH12,-0.003443844,-0.00019437267,-0.00024606,0.00030260428,-0.00025648193,0.00035079452,-0.00023534878,-0.0030067498,0.00025421788,0.000103786966,-0.00061121205,0.00025168736,0.002484149,0.00025777362,3.695179e-05,7.216713e-05,-5.5787506e-05,7.342608e-05,-9.213947e-05,1.0628316e-05,0.00017994153,-7.279629e-05,-1.1853429e-05,-7.626649e-06,-4.4431214e-05,-0.00039671137,-7.68641e-05,-0.00020321042,0.00013615379,-0.00020383221,0.00016141521,-6.267006e-05,-0.000633787,0.00020519707,0.00014981754,-0.0012276564,0.00021017906,0.0002327493,0.00020272806,-7.988506e-05,0.00014086174,-0.0001304848,3.026186e-05,0.0004685742,-0.0001382471,-0.00012003272,0.0010588617,-0.00014343855,2.0571006e-05,-0.00013714655,-0.00019760382,0.00016270616,-3.6656016e-05,-0.0006257024,0.00020230918,0.00014998579,-0.0012304732,0.00020911556,0.00021505622,0.00019773551,3.5515328e-05,2.0028756e-05,0.00041596568,-0.00016139774,-0.00013073224,-0.0021638041,-0.00019462247,0.0010258182,-0.00016269264,-1.0850706e-06,-0.00011712548,5.2718144e-05,6.054678e-05,-0.00047766574,0.00013048749,-0.00021903904,4.4639408e-05,0.0021791484,0.0006330795,0.0004745654,0.0008952693,0.0006947665,-0.0018349752,0.0006209374,-0.00020066675,-0.00015054751,0.0012365856,-0.00020924055,-0.00022215332,-0.00020076937,-0.000110889334,0.0007935435,-0.00015503968,-0.00025119336,-0.00014945416,-0.0014959746,0.0012753408,0.00043644712,0.0012252758,-0.00018828074,-0.00023575233,-0.00020716271,-0.00041275035,-0.00021322194,-0.00018884717
CDH13,-0.008344302,-0.00012741912,-0.0006395676,0.00067445467,-0.00066049705,-0.0012275225,-0.0003881672,-0.007559908,0.00065410195,0.00038101038,0.0011348595,0.00067828177,0.0062109977,0.00066297693,4.4780795e-06,-2.7511784e-05,-7.660476e-05,-1.422229e-05,0.00033598783,9.483899e-05,0.0003084707,2.1693522e-05,7.150648e-05,-9.001708e-05,5.959491e-05,0.00038437024,5.3963586e-06,0.00031510968,-0.00031323865,0.00035008413,-0.0014134041,0.00011527563,-0.00079388556,-0.000338796,-0.00024530772,0.0004476394,-0.00037399118,-0.00076732127,-0.00035575326,0.00032983793,-0.00032544736,0.0010572078,-0.00019849002,0.00054936204,0.00032234646,0.00018307319,-0.0003722734,0.00033250172,0.0004866196,0.0003267508,0.0003281461,-0.0013990583,0.0001454088,-0.0007814983,-0.00034775614,-0.00024310981,0.00045016382,-0.00038396803,-0.00075574586,-0.00034051074,-0.0010589483,-0.00030941347,0.0006787598,0.0014165647,0.0010015175,-0.0021718396,0.0014679962,-0.0003089417,0.0013959564,0.0001307161,-8.0923455e-05,-0.00012887457,-4.587705e-05,0.00012506994,-7.368667e-05,-3.9599483e-05,-0.00014010274,0.008383279,0.00079780037,0.00061753066,-0.0015603158,0.0008895368,-0.008488641,0.0007891148,0.00032222935,0.00024557693,-0.0004511695,0.00037717418,0.0007628516,0.00034866348,0.00012424991,-0.00031598887,0.0002460643,0.0005628041,0.0002448534,-0.004675356,-0.0005063168,0.002589225,-0.00045247588,0.00033495144,0.0007899677,0.00038190855,9.425448e-05,0.00075664726,0.0003190995
CDH18,0.0015070419,-0.00033209022,0.00036492784,-8.656478e-05,0.00034354793,-0.0008886322,-0.00014884096,0.0028740645,-0.00035301872,-0.0003058674,-0.00011038644,-0.00032948126,-0.0016827491,-0.000336736,5.2016665e-05,5.6552843e-05,0.00016231177,3.3205986e-05,0.00042155388,-0.00023845982,-0.0011372503,-4.3529573e-05,-9.903953e-05,0.0008100356,-4.041769e-05,-0.00032153673,-1.7434071e-05,-0.0003012815,0.00027560044,-0.00033312,-3.3618056e-05,-9.142982e-05,-0.00029431542,0.00032561185,0.0002484673,0.00061121595,0.00035863052,0.0007664588,0.00033780056,-0.00036274758,0.00029613797,-0.00026498036,0.00025774236,0.000827164,-0.00028862778,-0.00014285497,-0.0010826157,-0.00030696896,-0.0004988534,-0.0002968025,-0.0003168938,-4.21576e-06,-0.00011499467,-0.00034211756,0.00033059277,0.00024244843,0.000669244,0.0003686665,0.00074355525,0.00032325735,-0.0028533493,0.0003605471,0.0006308674,1.5996191e-05,0.00011955528,0.00051516667,-1.0596372e-06,-0.0026367188,-3.131896e-06,-0.00023663304,-0.00094506535,0.00010534164,4.4904646e-06,0.00095260696,0.000101653415,5.3391985e-05,0.00011789324,0.003682102,0.00032592937,-9.452923e-05,0.0007781472,0.0002615234,-0.0023186374,0.00034821613,-0.0003116973,-0.00024577705,-0.00064968545,-0.0003602029,-0.0007613608,-0.00032922457,-0.00013885596,-0.00020160066,-0.00024333544,-0.0005535486,-0.00024052421,-0.0040527275,-0.00070675445,0.00048897846,-0.0006780714,-0.00032364982,-0.00074835325,-0.00036440592,0.0030115345,-0.0007336224,-0.00030497846
CDH2,-0.006930963,-3.578367e-05,0.00028419239,-0.00021640574,0.00027734277,0.0011588852,7.155349e-05,-0.010184837,-0.00028383822,-0.00019557172,-0.0011071239,-0.00030624782,0.007560474,-0.00027822424,-3.2254204e-06,2.8258466e-05,-8.7953726e-05,4.1174677e-05,-0.00016377936,5.328621e-05,-0.0006394213,-3.4302666e-05,3.2007458e-05,-0.00042915545,9.658971e-06,-0.00031944297,-5.616328e-05,-0.0003785968,0.00036285605,-0.0004107158,0.000155059,-0.00023162182,0.00047812064,0.00040036807,0.00031361048,0.00060848,0.00046732606,0.0006857353,0.00041873587,-0.0002343255,0.00039555773,-5.6217104e-05,0.000112608854,-4.8715345e-05,-0.0003764858,-0.00031148666,-0.00025965658,-0.00042539573,-0.0003663419,-0.00037728835,-0.00038054588,0.00015061822,-0.00016419095,0.00043813433,0.00040136706,0.0003137321,0.0005761094,0.000491517,0.00066920114,0.00038977092,-0.0009927206,-7.2027615e-05,0.0026955728,-0.00015402654,-0.00015198457,-0.003594948,-0.00019843849,0.0018320547,-0.00015062663,-2.2742042e-05,-0.0003284991,0.00020554589,0.00018019041,-0.0001263181,0.0003098818,-2.7092346e-05,0.00018836484,0.0039199274,-0.0004591308,-0.0004734407,-0.001258857,-0.000509802,-0.0013201577,-0.00043226779,-0.0003822607,-0.00031410926,-0.0005927159,-0.00046773098,-0.000681285,-0.00039874474,-0.00017769773,-0.00049862143,-0.00031369014,-0.000524008,-0.00032618674,0.0005663468,-0.0006088323,0.000847082,-0.0005726725,-0.00040967818,-0.0006930059,-0.00047837142,-0.0012318888,-0.00066371635,-0.0003701747
CDH4,0.0016679288,-0.00032240496,-0.00032176473,0.00050594215,-0.00034799374,0.0017153014,-0.00041331802,0.014007358,0.00033827501,0.00012800434,0.0012577703,0.00036677913,-0.0024982223,0.00035141042,-4.088146e-05,0.000102811624,-0.00013418788,0.000111769215,-0.0009952261,-3.4886748e-06,0.00050277694,-0.00010826574,-1.0540537e-05,-0.0011453353,-8.299762e-05,-0.00026649356,-0.00011789637,1.0758817e-05,-0.00011404019,3.8553793e-05,0.00027673072,9.786724e-05,3.432811e-05,-2.8441023e-05,-6.85949e-06,-0.00039021292,-5.1439838e-05,0.00084898045,-4.37222e-05,0.00013190082,-0.00012826925,0.0002856567,-0.00017052364,-0.00027656733,0.00012213636,3.9949904e-05,0.001113218,0.0001303018,-0.0005842634,0.00012818533,2.9439274e-05,0.00021845644,0.00012260416,5.491063e-05,-3.7282425e-05,-9.855671e-06,-0.00046766127,-6.618586e-05,0.00083397835,-3.720375e-05,-0.010268017,-0.00067776593,0.0032691164,-0.00023988447,-0.00043715924,-0.006242978,-0.00033298487,-0.004292619,-0.0002110247,-3.995531e-06,0.00041683228,-0.00011282738,-2.666297e-05,-0.0011733344,-7.963624e-05,0.00010525777,-0.00012113824,0.021614473,-5.4233013e-05,0.00014423876,-0.0013352917,4.232638e-05,-0.018799428,-5.6606106e-05,1.3184476e-05,8.845662e-06,0.00044290745,5.3020063e-05,-0.0008406997,3.4900768e-05,-3.5510056e-05,-4.0393697e-05,6.3090724e-06,-0.0006327824,1.47962355e-05,-0.012376311,0.00045954264,0.0046704197,0.0004817811,2.7994009e-05,-0.0009141593,6.490459e-05,0.0067472016,-0.0008279847,2.4094894e-05
CDH5,0.000590539,0.00016279276,-0.0002856137,0.00015290496,-0.00027144834,0.0011737295,1.4958038e-05,-0.0006701454,0.00026999178,0.00021817596,0.00040607623,0.000308766,0.0018011627,0.0002664946,-4.6545406e-06,-8.23092e-05,6.239551e-05,-8.293982e-05,0.00018191217,-7.916278e-06,-1.5580992e-05,8.2637394e-05,6.386533e-05,-0.0002370917,9.2634444e-05,-0.00017967787,8.364468e-05,0.0006029049,-0.00055739784,0.00065741775,-0.00016589704,0.00024308624,-0.00026377823,-0.00064042787,-0.00048541563,0.00075281464,-0.0007403302,-0.00038780714,-0.0006629016,0.000376392,-0.0005837527,1.998722e-05,-0.00017247912,0.00024119962,0.00055654126,0.00039570258,-0.00049615017,0.0006037454,0.00053620484,0.0005682909,0.0005955763,-0.00014980021,0.00022026947,-0.00026058,-0.0006356505,-0.00048238641,0.0007459377,-0.0007409557,-0.00041835252,-0.0006125167,0.0005213351,8.8241904e-05,0.00023514577,0.00015446657,0.00014653002,-0.00029839174,0.00015389359,0.00044585564,0.00014628231,3.7508034e-05,-0.000113522285,-0.00023599551,-0.00015901895,8.805431e-05,-0.00025553658,-0.0004081708,-0.00022509217,-0.00083969807,0.00025874295,0.00017279718,-0.00077775086,0.0002758469,0.0005851621,0.00026053237,0.0005668322,0.000476361,-0.0007550152,0.000704387,0.00040927902,0.0006242274,0.00024468426,-0.00055639405,0.0005098202,0.00019026587,0.00048838137,0.0012029151,-0.00073639397,-0.0004519417,-0.0007407588,0.0006190293,0.0004131324,0.00072343776,-0.00043407563,0.00042169154,0.0005705164
CDH6,-0.016100476,0.00046154603,0.0004684586,-0.00073999044,0.0004979346,-0.000502668,0.00059151574,-0.022633223,-0.00049277936,-0.00020882979,-0.0014019212,-0.00058020145,0.01146058,-0.00051306677,-3.7483413e-05,-6.094413e-05,3.023921e-05,-6.032133e-05,0.0012438972,-3.480463e-05,0.0009112166,6.0281665e-05,6.036242e-05,0.00018670944,5.5498873e-05,0.0002629672,6.909421e-05,0.0005292933,-0.000523233,0.0005865917,-3.0125544e-05,0.00029998712,0.00041103075,-0.0005729808,-0.0004527199,0.00070113334,-0.00064638705,-0.00041894958,-0.00060174614,0.00038479533,-0.0005857496,-0.0006916093,-0.0002683983,-0.00088043883,0.0005571575,0.00041264243,-0.0007800395,0.0006000808,0.00026945872,0.00056798954,0.0005487979,4.4065786e-05,0.00025988088,0.0004525675,-0.00058019906,-0.00045191013,0.00072626624,-0.0006747214,-0.0004102587,-0.0005681111,0.0003678708,0.000987304,0.0032749143,-1.3587321e-05,0.00035690516,-0.0048087747,1.6941658e-05,0.0020927396,-5.5606382e-05,2.0555564e-05,0.0009137663,-0.0002935675,-0.00018207589,0.0004851288,-0.0003631751,6.960882e-06,-0.0002783476,0.0038274815,-0.00044430382,-1.6129652e-05,-0.0028922665,-0.00043345644,-0.0009722792,-0.0004578156,0.0005338455,0.00045415308,-0.0007162103,0.0006369983,0.00041577625,0.0005763528,0.00024705313,-0.00042334496,0.00044189004,0.00035371172,0.00046928672,-0.0003966159,-0.0007800156,-0.00081527187,-0.0007295046,0.00056648464,0.00047816074,0.00067031063,-0.0017930785,0.00041150273,0.0005311713
CDH8,-0.0011591846,0.00048632183,0.000216556,-0.0005003215,0.000254929,0.00094198185,0.0005012779,0.002456394,-0.00023885652,-2.015113e-05,0.0018220476,-0.00023529696,0.00070463435,-0.0002563025,-8.7617824e-05,-1.3154833e-05,-0.00013319131,3.1752104e-06,0.0009913299,0.00014928615,-0.00022078847,3.7632074e-06,6.31999e-05,0.0001928507,6.6019757e-06,0.0004092664,-8.51092e-06,0.00018583275,-0.00015590781,0.00019582156,-0.0007957213,3.720598e-05,0.0011430715,-0.00019688629,-0.00010763885,-0.0014784242,-0.0001849251,1.3134975e-05,-0.00019343318,0.00021890839,-0.00015450382,7.446452e-05,-0.00016598108,-0.0008251203,0.00015867346,4.342094e-05,0.0011783607,0.00015375442,-0.00025610498,0.00016212223,0.00018898709,-0.0007385356,7.086916e-05,0.0011290072,-0.00019767415,-0.00010921122,-0.0014775782,-0.00017928466,3.7870355e-05,-0.00019256539,-0.00717051,0.00054032676,-0.0024637114,0.0007591394,0.00076134806,-0.0026360548,0.00082174013,-0.003050288,0.0007245599,0.000119664764,0.00017035271,-5.4437107e-05,2.3227178e-05,-0.00041602008,-2.5856476e-05,0.00035787188,-6.9598354e-05,0.014473614,-0.0011399451,-0.0008696094,0.0008015349,-0.0012801987,-0.014331092,-0.0011251856,0.00018727202,0.000109115,0.001484847,0.00019255561,-3.0902665e-05,0.00019568446,7.569921e-05,0.0009785397,0.00011629148,0.000112657166,0.000101620084,-0.0075370553,0.0015490279,0.0029832278,0.0014816937,0.00019919085,4.6210655e-05,0.00018544596,0.0036699313,-3.745879e-05,0.00017318387
CDH9,-0.0030026298,-0.0004896029,-0.0005585803,0.0007932819,-0.00059518305,0.0009668473,-0.0006266184,0.004727703,0.0005838719,0.00024323021,0.0014177613,0.00060900097,-0.00056360906,0.0006008388,5.693944e-05,-9.45588e-05,0.00013142632,-0.00010688892,0.0010623113,-3.0404784e-05,0.000333285,0.000101233316,9.239839e-06,5.3864853e-05,9.3469054e-05,0.00057138887,0.00011859166,4.688164e-05,3.3450084e-05,4.652959e-05,-0.0018571069,-5.7797213e-05,-0.0006764317,-4.6627312e-05,-5.8047513e-05,0.0002871687,-4.8243925e-05,0.0010966086,-4.6454894e-05,-0.00010532819,3.581958e-05,0.0010536195,0.00012588211,0.00047626568,-3.6508274e-05,1.3429972e-05,-0.000364018,-4.41557e-05,-0.0012529284,-4.10861e-05,3.0684772e-05,-0.0017965431,-7.844926e-05,-0.00067841425,-3.7695678e-05,-5.560907e-05,0.0002992484,-4.0815965e-05,0.0011268766,-3.066602e-05,-0.0066472655,0.0001255452,0.0024862902,0.0018190419,0.0015554142,-0.004308267,0.00202249,-0.001933694,0.0017808587,-2.7885291e-05,-1.9199722e-05,6.8198286e-05,6.0925718e-06,0.00021118372,7.403153e-05,0.0008774544,7.577818e-05,0.01844345,0.00068448996,0.0005654584,-0.0022866586,0.0008098822,-0.017552774,0.0006795216,3.5656787e-05,5.680744e-05,-0.00029319167,4.132221e-05,-0.0011237194,3.4353572e-05,5.6007633e-05,-0.00018324221,5.5628414e-05,-0.00057911285,5.064007e-05,-0.009166248,-0.00036331813,0.0055488246,-0.0003051667,2.7730706e-05,-0.0011213585,3.7377737e-05,0.0047078286,-0.0011274818,2.6164536e-05
CDHR3,-0.0034335554,0.00022697511,0.0019375748,-0.001872053,0.0019622277,0.0010262397,0.00097619003,-0.0007327208,-0.0019618878,-0.0012351181,0.0010400921,-0.0021412962,0.0027734889,-0.0019704376,-5.668859e-05,-1.2536753e-05,1.1428371e-05,-9.942064e-06,-9.8636854e-05,-0.000107169624,-0.0002116016,1.1993491e-05,8.072472e-05,-0.00049720006,4.986339e-05,-0.00071724487,5.6896547e-06,-0.00078112027,0.00068596104,-0.0007815485,-0.00028790475,-0.00032591037,0.0012593662,0.0007854326,0.00045249588,0.00061573565,0.00078040623,0.00061848277,0.00077553035,-0.0006754693,0.0006929767,0.00031212965,0.00029073097,-0.0011858232,-0.00069548475,-0.00043250542,-0.00025565576,-0.00071869395,-0.00016033334,-0.00069593085,-0.00080081896,-0.00029416906,-0.0003257863,0.0012747627,0.00079560414,0.00046836332,0.00058597705,0.00078174996,0.0005853835,0.00079778547,-0.005605343,-0.00019037117,0.00095882616,0.00029452858,0.00016853731,0.001824838,0.00032066109,-0.0036485088,0.0002948374,-0.00025207992,0.0004953339,0.00032690458,0.00023654159,-0.00017258656,0.00036811703,-0.00031460728,0.0003267093,0.011085011,-0.001271147,-0.00088523445,-0.0018869791,-0.0015293284,-0.0100554675,-0.0012917945,-0.00080031925,-0.00046594188,-0.00059130904,-0.0007987198,-0.00059935125,-0.00079512905,-0.00033707687,-0.00054514105,-0.00048396448,-0.00059553754,-0.0004561277,-0.0081617655,-0.0006581207,0.0054616877,-0.00058249955,-0.0008561839,-0.00066539674,-0.00078803115,0.0030112765,-0.0005856873,-0.0007990025
CDK11A,-0.007070318,-0.00026537312,0.00029393483,-8.017253e-05,0.00026849832,0.00037607012,-0.000114486575,-0.008522149,-0.00028196338,-0.00025181935,-0.00016470344,-0.0003100405,0.0053087976,-0.00026823045,-8.560699e-06,-1.3875029e-05,-9.172883e-05,9.1524004e-07,-0.0007856199,0.00011079259,-5.434139e-05,6.9696175e-06,4.6234254e-05,0.000398332,2.1918317e-05,0.00082293304,-1.2310601e-05,0.0001138276,-0.00012431755,0.0001390156,-0.00021826466,3.1518095e-05,-0.00032963228,-0.00013558069,-9.2739465e-05,8.4313015e-06,-0.0001411327,-0.0006678869,-0.00014063477,0.00016429365,-0.00012743469,0.00074373814,-0.00012569776,0.00030468556,0.00012836933,5.135755e-05,-0.00027340566,0.00013026745,9.3983894e-05,0.00013214629,0.000120773824,-0.00027490192,6.1328006e-05,-0.00033324191,-0.00013584425,-9.057382e-05,3.6995025e-05,-0.00014227215,-0.0006223071,-0.00012916913,1.764152e-05,-0.0007833211,0.0009278713,0.00025429155,-4.4582095e-05,0.0019653577,0.00029541037,-9.208811e-05,0.00028805333,8.755613e-05,-0.00016491974,-4.5125656e-05,4.8754473e-06,0.00034751242,-1.0854396e-05,0.00039516302,-5.461946e-05,0.00036449963,0.00033324788,0.00019711825,-0.0005498514,0.00032444557,-9.944588e-05,0.00033376314,0.00011279756,9.188445e-05,-2.6755224e-05,0.00014216019,0.0006410409,0.00013440812,2.9617911e-05,9.193629e-05,8.73839e-05,0.0006677783,8.91038e-05,-0.0004872653,-3.759873e-05,-0.0007056882,-4.2693555e-05,9.8893215e-05,0.0007090819,0.00014263485,2.874067e-05,0.0006210191,0.00010992935
CDK14,-0.005283641,-2.9072955e-05,-0.00039953575,0.00040546578,-0.00040556793,0.0021823484,-0.00020698518,-0.004962971,0.0004024206,0.0002605918,-0.00084825343,0.00045725604,0.007220877,0.00041017542,1.3619788e-05,6.1411893e-06,-1.2263075e-05,4.728998e-06,-0.0007692295,3.526566e-05,-0.000153884,-6.1178457e-06,-1.5616171e-05,0.00013466415,-8.778215e-06,-0.0002721617,-2.041422e-06,5.66876e-05,1.788242e-05,1.8687044e-05,0.00015750258,-4.9409802e-05,-0.0005345943,-3.1027885e-05,2.5964706e-05,0.0001642601,-1.8856056e-06,0.00126829,-8.9389e-06,2.2684177e-05,4.261598e-05,0.00035709472,3.089957e-05,0.0005370403,-2.535871e-05,-4.5850207e-05,-0.00026628433,-1.6916994e-05,-0.0009526203,-2.6470158e-05,5.2497096e-05,0.000104979525,-2.4260095e-05,-0.0005429074,-3.0782172e-05,1.769431e-05,0.00017452273,9.29922e-06,0.00125069,-4.254918e-05,-0.004789445,-0.00059309363,0.0027728737,-0.0001276848,-0.00029104005,-0.0053117555,-0.00013565678,-0.0008904771,-9.6991054e-05,2.4587629e-05,-0.0003171723,4.153157e-05,2.663239e-05,0.0001951669,7.1689894e-05,0.0002635114,3.1537267e-05,0.0124670705,0.00054245983,0.0003212512,-0.0019989791,0.00056050386,-0.009315647,0.0005447162,6.194703e-05,-2.0160407e-05,-0.00017002402,1.35527425e-05,-0.0012691987,3.3789554e-05,3.760991e-05,-7.915699e-05,6.0045745e-06,-0.0009249213,-3.2260097e-05,-0.005993055,-0.00021251969,0.0011281978,-0.00018163273,6.4009386e-05,-0.0013651658,4.2526362e-06,0.0017644423,-0.0012484239,5.730254e-05
