,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27
LRRC7,-0.0016713302,0.00053121016,0.002430582,0.0023392462,0.00025671066,0.00095978624,0.00087652553,0.0036259268,0.00331005,-0.0021343965,0.0021007734,0.0014764441,0.0033435621,0.0025235137,-0.002901785,0.0017010121,-0.0004555096,0.0015792754,-0.000952651,0.00032997655,-0.0014623915,0.00019681528,-0.002038597,-0.0017576788,0.001185892,0.0004925034,-0.0013854936,0.00042621672
LRRC74B,-0.0028956905,-0.0011378746,0.00025632887,0.0024028835,0.0010907636,0.00040562142,-0.0010588005,-0.0022790022,-0.00081503316,-0.0019619593,0.0011973913,3.458747e-05,-0.0015932374,0.0006053078,0.0014629686,5.228323e-05,-0.00097222516,0.00037145297,0.00043808116,-0.00051902334,0.0009912716,0.00072492164,-0.000649093,-0.00068932807,0.0015775678,0.00083045906,0.0003231042,1.2887847e-06
LRRTM4,0.0074181883,-0.0044607846,0.008306776,0.01415213,0.0019291781,0.0022577858,0.020799547,-0.0047030873,-0.00057644857,0.0076836967,0.0049230284,0.001992471,-0.008255074,0.0033529713,-0.011744976,0.0005496129,0.0025057318,0.0031942546,-0.036644723,0.0020421518,-0.0021129358,-0.0025477961,0.0052988622,-0.0024905957,-0.0006794408,0.0030330478,0.0007819141,0.032142967
LSAMP,0.0003335315,0.0021632812,0.0033929574,0.00940665,0.00049674645,-0.00075853686,0.011343572,0.0043015373,-0.00016624058,-0.006135196,0.004084331,-0.0007492962,0.008667111,0.0009894801,-0.002763645,0.00062571745,-0.00031582412,0.007887204,-0.021167412,0.0015235526,0.0030769315,-0.0014021832,-0.00023499686,-0.0031759264,-0.0039334674,-0.0007975178,-0.0035208522,0.025883032
LSP1,-0.00065578625,-0.0020852266,0.0017195415,0.00089576555,0.0006003345,0.0003987454,0.00094130577,0.000105136925,0.00091808895,0.0018475704,0.00046318411,0.00013699687,-0.0019035647,-0.00023600332,0.0002306937,-0.00050918973,0.00018365668,-0.00075687,-0.00031202417,-0.0011207203,0.00028628123,0.0010317857,-7.925239e-05,0.00072268595,1.1925086e-06,-0.0002143619,0.0007651322,0.0008834796
LTB4R2,0.0015907371,0.00016095446,2.3419581e-05,-0.0007330133,0.00196874,7.8534984e-05,0.0011284659,-0.00058643654,0.0009023128,-0.00030156126,0.0021860355,-0.0010367553,-0.0009213224,0.0007822026,0.00076223945,0.000110130095,-0.0002900108,-0.0013016494,-0.0018460276,3.560371e-05,-0.0008394697,-0.00051889214,0.0010397669,-0.0020172882,-0.00021231436,0.001001823,0.00061164645,0.0014555412
LTBP1,-0.0018982528,0.003248753,0.004808426,0.014065461,-0.0043030693,-0.0039799903,0.012491503,0.0040431935,-0.0008984074,-0.006215939,-0.003959979,-0.003574343,0.005658454,-0.0018787286,-0.005678339,0.0019301245,-0.0019760977,0.0065484764,-0.019512532,0.0079273535,0.0028099946,-0.0040945304,0.0022099968,0.0018002762,-0.0028386929,0.0018036475,-0.0023585171,0.02424912
LUM,-0.00051804964,0.0029381504,-0.0010807345,-0.0014874564,-0.0026110425,-0.0026134648,-0.003112304,0.004028369,-0.0014685399,-0.0035356865,-0.0019996518,-0.0026172479,0.004383108,-0.0012454931,0.00064088806,0.0013147772,-0.0015038705,0.0019864815,0.0039984477,0.0016786814,0.0024837619,-0.0010414806,-0.00020744481,0.00059755624,-0.0008169629,3.3946973e-05,-0.0011615354,-0.004350633
LUZP2,8.377309e-05,-0.00076823245,0.0029096587,0.010998436,-0.00030265207,-0.0030748225,0.01215958,-0.0026526065,0.0014014399,0.002452888,-0.0003326195,0.0011527968,0.005483647,-0.0032237016,0.0006750616,0.0030126025,-0.0036755896,0.0044639776,-0.020943414,0.0019368349,0.002628626,0.00015982008,-0.0035609894,-0.00045145457,0.0019233098,-0.0001984039,-0.0048694373,0.025941724
LY6K,0.0008406911,0.0018962442,0.0010811992,-0.0008525685,-0.0024863698,-0.001252937,0.0013767917,0.0019727182,-0.0012741757,-0.0010571746,-0.0033739044,-0.0014949098,0.0010231049,0.0002879338,-0.0026794062,-0.00063267973,0.002244412,0.0018705365,0.0003385548,0.0021818527,0.0013449799,-0.00270094,0.00050314894,0.0016843149,-0.00022916355,-0.00038260626,-0.0012708239,0.0016013945
LY96,0.0015031165,-0.00031952062,0.0011904481,-0.0012754061,-0.00057792396,0.003402943,0.00017956646,-0.0008107371,-0.00037875673,0.0013266162,-0.00024269363,0.0015872025,-0.001058146,0.0011315804,-0.0020937114,-0.0020282764,0.0037818553,-0.0026552328,0.00037874497,1.3604097e-05,-0.0029767286,0.0011860731,-0.00017100244,-0.0012265693,0.0010986327,0.0005075029,-0.0010775581,-0.00076627824
LYPD3,0.0020157904,0.0002669261,8.111334e-05,-0.001188347,-0.00013199198,-0.0015451412,0.0008410782,-0.00050566584,0.0018100021,0.0021442866,-0.00021165147,0.0011912095,-0.00077798567,0.002025913,0.00012781742,0.001147807,-0.0015465876,0.00054225227,-0.0011024608,0.0004853141,-0.0016426354,-0.003987157,0.0005281288,-0.002404265,0.0030851997,0.0008878151,-0.00084037404,-0.0010134965
LYPLA2P2,0.002439766,0.0013622803,-0.002872167,-0.004095498,0.001481789,0.00035125916,-0.0009071019,-0.0026635001,-0.0004583729,0.0004508937,-0.00053691416,0.0010077673,0.0022883166,-0.000994785,0.0009284493,-7.251868e-05,-0.00016035832,0.0001476244,0.0018572717,-0.00021288409,-0.0016179214,-0.001903536,-0.00255259,0.0012566807,-0.0005155565,-0.0010300007,-0.00043164534,-0.0024303633
LYZ,0.0017342241,0.0004861871,-0.00010523562,0.00030904997,0.0009496315,0.00012856272,0.0035930926,0.0011468505,-0.0018200369,-0.0021671366,-8.158985e-05,-0.0008419389,0.0050812233,-0.0025162224,-0.00043968443,-0.0024360337,0.0027074735,0.0009433822,-0.001757552,-0.003040942,0.0043157306,-0.0020464673,-0.0066505666,0.0006723147,0.0017645281,-0.003425199,-0.00016199557,0.0010960924
LYZL1,0.0014210127,0.0024301368,0.0014849886,-0.0012311357,-0.0024684505,-0.0024186422,0.0021552327,0.0026711144,0.0021267317,-0.0010916544,-0.001192852,-0.0034649658,0.0029749235,-0.0007384816,-0.00018086018,0.0020990318,-0.003506319,0.0011375443,-0.0014452805,0.00073430024,-0.0016473826,-0.0019973344,0.0013320503,2.4095301e-05,-0.0037315013,0.00041750688,-0.0009775788,0.002931299
MACROD1,0.00021750407,-0.0027429985,-0.0011314049,0.0035720475,0.0010656165,0.0021629801,0.004812131,-0.0047136587,0.0003043628,0.0018648775,0.00067776337,0.0017189439,0.0034845958,-0.0027751992,0.004117252,0.0014426028,-0.0017494255,0.0006351524,-0.008697239,2.8161335e-07,0.0010883966,0.00057557866,-0.0014692063,-0.0002526932,-0.0002883098,-0.0031626793,-0.00071214646,0.008690988
MACROD2,-0.0023619658,-0.002304815,0.0032563873,0.015531631,-0.0009822787,0.00064973894,0.01257902,-0.0016165597,-0.0018984798,-0.00037725572,-0.00012591852,0.00045994323,0.003082574,-0.0019105298,-0.006063032,0.0020316571,0.0009571131,0.007839196,-0.026358597,0.0040849526,0.0016999303,-0.0005493881,-0.00097594847,-0.001666533,0.0016106161,-0.0019858116,-0.00017819065,0.029382521
MAD1L1,0.0015787261,0.00053592154,0.0020906092,0.0071825,0.0036827598,-0.0003097289,0.009521026,-0.0006459316,0.0014315316,0.0007128269,0.003785264,2.9566798e-05,0.0038890825,-0.002378588,-0.0012896558,0.0019502874,-0.0024136116,0.0025658754,-0.016364364,0.00068303454,4.686874e-05,0.0010392665,-0.0017907142,-0.0022140867,-0.0030862147,-0.0015006994,-0.0017730722,0.016546838
MAFB,-0.0018634897,0.0037642883,0.0018851518,0.0016371894,0.00163198,-0.0031563244,-0.00025698796,0.003684169,0.0035542673,-0.0035082663,0.0040374245,-0.0027513548,0.003256101,0.0014846592,-0.0025154932,0.0012482328,-0.0021614996,0.00027497998,0.0020152193,-0.0037148532,0.00027369478,-0.00063270575,-0.0015244986,0.00081849826,-0.0016782288,0.0038717557,-0.000998727,-0.0017758047
MAGEA11,0.0012967892,-0.0003256094,-0.0002503373,-0.0012088803,0.0013159327,-0.0006445082,0.00085977005,0.00042198325,0.0003984109,0.0003743296,0.0010705569,-0.0010571386,-0.0010619771,-0.00066687446,1.8192623e-05,0.0021692915,-0.0027214987,0.0030453054,0.0005047104,0.00033108,-0.0018553011,0.0007997791,0.0015420042,0.00049788307,-0.0019305793,0.000935091,-9.030296e-05,0.0014546459
MAGEB16,-0.0015587999,8.636372e-05,0.000112747715,0.00038991758,0.0010547772,0.0002772421,-0.0010981981,-0.0013161082,0.0012040245,-0.00018384865,0.0010587855,-6.747921e-06,-0.0016081918,-0.0007297026,0.00069357635,0.00019843108,-0.0012217662,-0.00030152316,0.0028852033,-0.0007556222,-0.00076289085,0.0010586143,0.00014732385,0.0018297295,-0.0023188624,-0.00037533624,0.0005254121,-2.5053869e-05
MAGEB3,0.0011027294,-0.00041631542,1.8859777e-05,-0.0023493671,-0.000859589,0.00012058122,0.0005823289,0.0003981988,0.00045918935,0.0010205362,-0.002515475,0.00035922707,0.002281462,-0.0008914045,-0.0018874307,-0.0006547022,0.0009298528,0.00029096915,-0.0009155437,0.00048030814,-0.000510741,-0.0032853736,-0.0002740442,0.0014143544,-0.0025235596,-0.001658338,-0.0009555637,0.00081454264
MAGI2,0.0035281088,-0.007714096,0.0059881406,0.02246676,0.00083761464,-0.0033864982,0.025265617,-0.0031435692,0.0038336748,0.010092092,0.007827143,0.002774871,-0.0020365182,-0.0021084554,-0.0053023,0.0033219352,-0.0035169872,0.0019952331,-0.046966363,0.0027432162,-0.00049461826,0.0016110986,-0.003978429,-0.0035977976,-0.0012874865,0.0033749735,-0.004580369,0.043601807
MAGI3,-0.0029189838,0.0020918204,0.0009881058,0.011681022,-0.0016129459,-0.00206707,0.008166089,-0.0047660195,-0.0017711362,-0.0052713067,0.0037457577,0.0014829979,0.006539011,0.00215666,-0.0021830478,0.0010295623,0.00096041645,0.0006132901,-0.019199416,0.0023454817,0.00495488,-0.0017526685,0.0003410868,-0.0017418469,0.00056544546,-0.0012157025,-3.0203495e-05,0.019135717
MAGIX,-0.0016783132,0.0002980528,0.0008732946,0.0014172504,-0.0020196084,-0.0013421131,-0.00079536514,0.000494785,0.001479581,0.0014360809,0.0013948407,-0.00018417674,0.00020992942,-0.0002676794,6.345512e-05,0.0005982592,-0.0015894899,-0.0006820561,-0.00032429927,-9.555043e-05,0.00039131392,0.0014808684,0.0006327516,-0.00056532765,-0.00033700632,0.00033061748,-0.00010669453,-0.0012321055
MAGOH2P,-0.0016832898,0.00071919087,-0.00061075634,3.7269518e-05,0.0011841588,0.00013818513,-0.0023101016,0.0013449264,0.0011628411,0.0013020319,0.0022200565,-0.001154535,0.0009027828,0.000872074,0.0007302575,0.00021980569,-0.00050430116,-0.0014468727,-0.000520914,-0.00024095061,0.00041788432,0.0011049086,0.0014481861,-0.0018231894,-0.0010001704,0.0014608543,-0.00028223573,-0.00014727263
MAL,-0.0017809971,0.00070454023,-0.0010955796,0.00040187486,0.00041317017,0.0009192254,-0.0012188816,-0.00042275173,0.00025980032,0.001161549,-9.917779e-05,0.0015882738,0.004031882,-0.00046666176,0.00041631816,-0.00079120725,0.001803436,-0.0015060501,0.0016106409,-0.00013084857,0.0007530922,0.0005971055,-0.00045911613,7.320621e-05,-0.0011945682,-0.0016932462,0.00072846364,-0.0009610141
MALAT1,-0.015952783,0.022615055,0.0018050161,0.0012367797,-0.011791832,-0.006076731,-0.013322778,0.015890067,-0.001715386,-0.033319626,-0.008257358,-0.0027563265,0.0151999425,0.0069241393,-0.006820967,0.0003046744,0.003273113,0.005635132,0.015373679,0.015616653,0.0100062005,-0.004080215,0.006139707,-0.0008503242,-0.0032107246,-0.0015570441,-0.0019440677,-0.0030869874
MAMDC2,-0.0025719635,0.0035715054,0.0020243472,0.006644047,-0.0011537207,-0.0011809212,0.00531609,0.008940885,-0.0009328779,-0.009521629,0.0007483718,-0.0038002434,0.009801867,-0.0014938429,-0.0013675331,-0.0004896285,-0.0003222609,0.0017267746,-0.008946342,0.00398453,0.0019376458,0.00096191524,-0.0032672805,-0.0013528,0.00040696928,0.0016398749,-0.0048547783,0.011524862
MAML2,-0.0034115396,0.0033604952,0.0028043156,0.012840059,-0.0018143064,-0.0018054768,0.011572576,0.0084487945,-0.004576624,-0.011656523,0.004000266,-0.005239084,0.010905766,-0.002998332,-0.005873498,0.002089824,0.001335299,0.008190138,-0.018788524,0.005121195,0.0045655784,-0.003431436,0.0012152037,-0.0013999202,-0.0053425697,-0.0019806086,0.0009956299,0.02379897
MAML3,-0.0061640902,0.009552028,0.0014618343,0.009273346,-0.0049735224,-0.0022213692,0.0030609395,0.009435475,-0.0050583985,-0.017983899,-0.003798803,-0.0026244624,0.017171208,-0.0018887955,-0.0099859545,0.0032452345,0.001789334,0.0059944284,-0.011940686,0.009252728,0.0057810135,-0.007501745,0.0037964743,-0.0012234328,-0.004590395,-0.0007672317,-0.008340323,0.013506807
MAN1A1,-0.002268809,0.0006614068,0.0007739436,0.005894118,0.0016238227,0.0010185314,0.0041779424,0.0042370157,0.00017187971,-0.00408139,0.00014771364,-0.0021611373,0.005728833,-0.003938317,0.00027032936,0.00088893174,-0.0007898728,0.0020263477,-0.008782378,-0.0005583218,0.002778714,0.0012322059,-0.0018227588,-4.555333e-05,-0.0037932047,-0.002159514,-0.00059209677,0.014262287
MAP2,-0.0035376463,0.010220124,0.0013966487,0.005021344,-0.0055741915,-0.0048544738,0.0044653835,0.003534172,-0.0017260239,-0.012793776,-0.005115428,0.0013067777,0.0149355605,-0.0025649471,-0.0016566874,0.0020885488,-0.003283864,0.0065604835,-0.0025159316,0.010541713,0.0078014815,-0.0060742516,0.0008311523,0.0013390173,-0.0054607205,0.0005774236,-0.0037538777,0.006863189
MAPK10,-0.0033809973,0.0045195566,0.0025612973,0.005988883,0.00016938998,0.0023803257,0.0045632594,0.003665455,-0.0011131933,-0.008071022,0.0030960669,-0.0015457474,0.006357107,0.0029873226,-0.0059005637,-1.2218875e-05,0.0020658125,0.0026962408,-0.01322086,0.0074938615,-0.0011650765,-0.0066826954,-0.0010953342,-0.0069183884,-0.0049700695,-0.0020723636,-0.0013465425,0.014632795
MAPK8IP3,7.211183e-05,-0.0017985072,0.0013204508,0.003948828,0.0014265161,0.0014457459,0.0054198205,-0.0008120557,-0.0023028506,-0.0010039521,0.0022115842,-0.001997804,-0.00018860753,0.004796982,-0.0038357335,-0.0028618851,0.004350394,0.0011668857,-0.0070574223,0.003188328,0.0005348559,-0.0033388261,-0.00060455885,-2.4870405e-05,0.0018765269,0.00058523635,0.003593232,0.009617745
MAPT-AS1,0.0011384342,-0.0011735114,0.00028770918,0.00048374,0.0010916,0.00039933738,0.0016320643,-0.00049946556,0.00063371,0.0019178294,-0.00029776743,-0.00045570807,-5.549472e-05,-0.0005622997,-0.0010337682,-0.0002678589,0.0002681452,-0.00038804964,-0.00068837375,-0.00079570303,-0.0011401266,0.00012941772,0.0003392066,0.0010562134,-0.0018094621,-0.0006756764,0.0006847279,0.00068049633
MARCH1,-0.00034998037,0.0005793744,0.0050382908,0.010209471,-0.0004450136,-0.0013928082,0.010937319,0.0013097224,-0.00044293964,-0.0016002684,0.0010808703,-0.0016585118,0.0011768697,0.0015980807,0.00026289484,-0.001656239,-0.0011795224,0.008490048,-0.017977405,0.0010044561,0.0018883336,0.0006067979,0.00049458945,-0.00056407106,-0.0031826582,0.0006313818,-0.0028995501,0.024791535
MARCH11,-0.0014815652,-0.0011126207,0.00062248786,0.003764576,-0.00045192862,-0.0001557719,0.0014983767,3.390973e-05,0.00062062446,0.0013086348,-0.0032273338,-0.0023436744,-0.0010399065,-0.0013085343,-0.00087490986,-5.6580375e-05,-0.0010112667,0.0014130502,-0.005464956,0.0003507307,0.00015648591,0.000521665,0.00034905702,0.0012376136,0.00081675604,0.0010529578,0.0016384253,0.005075656
MARCH3,-0.0012721444,-0.002982593,-0.00014067804,0.008355397,-0.00017335101,-1.26907635e-05,0.00886822,-0.0026038592,-0.0014786547,0.0033116979,0.0016994629,3.8318162e-06,0.0024854979,0.0036700175,-0.0011048826,0.0029414485,-0.0014487536,0.004210927,-0.01658806,0.0030839923,0.0001635533,-0.006079161,0.001963592,-0.0038676315,0.0024564986,0.0021257657,-0.0035406575,0.019599078
MAST4,-0.0023768698,0.0027260315,0.004429013,0.009620856,-0.0008736635,-0.0027382434,0.008763994,0.0020122426,0.0025275142,-0.0049507855,-0.0028849123,-0.0006857941,0.0024421322,-0.000765944,-0.0018222014,0.0030593744,-0.0029661062,0.00437566,-0.01449623,0.004479529,0.00347381,0.0010451232,0.0008372141,-0.002643639,0.00060258654,-0.0005145778,-0.001900149,0.021488221
MB21D2,0.00105665,0.0013816226,0.0024075292,0.008823114,0.0011976482,-0.00075217476,0.012615952,-0.006061471,-0.000109092136,-0.0035247977,0.0006104558,0.0017532505,0.0040254933,0.0010016378,-0.0012039505,0.001104768,-0.000915643,0.00048527247,-0.014688002,0.0035090463,0.0029399223,0.0012357621,0.0016530352,-0.0023216743,-0.00036358385,-0.0016859244,-0.0018400417,0.02118793
MCC,-0.0042424956,0.0029824188,0.0030121638,0.010485617,-0.0005352182,-0.000730287,0.007747826,0.004135019,0.00053674646,-0.0030955975,-2.99819e-05,-0.0017588473,0.0077501964,-0.0009016502,-0.0043299496,0.0031967943,-0.0036503423,0.007320167,-0.01500137,0.005617898,0.0029425076,-0.0016288732,-0.00032873586,-0.00270737,-0.0053280382,0.002385634,-0.0018184402,0.020657375
MCCD1,-0.00073320087,-0.0019734257,-5.2013875e-05,0.0018632713,-0.00015301378,0.0012296526,-4.1339503e-05,0.00059013924,0.0017441447,0.0010892245,-0.0021024833,0.0007440554,0.0021958281,-0.00013212231,0.0010482358,0.00023243496,-0.0014547887,-0.00041177194,-0.0034447722,0.0006113961,-0.0022770457,-0.00042228846,0.0015814436,-0.002852046,-0.00024063299,-0.00090998213,-0.0021978514,1.0016996e-05
MCEMP1,0.0003377616,-0.001845894,-0.00023489863,0.0007398891,0.0034534272,-0.00066504494,0.0003579909,0.0012675253,0.00086773065,0.00070290855,0.0022662906,-0.0026847052,-0.0032008039,0.00028275952,0.0009668372,0.0019047493,-0.0028362735,-0.00022554061,-0.0016006922,-0.0006114358,-0.0012799696,0.001720897,0.0018921547,-0.0010503914,-0.00017561238,0.0022156772,3.2495074e-05,0.00024384324
MCF2L,-0.0019014634,0.00031251166,0.0026628957,0.007904836,0.0016165746,0.00021985413,0.006599375,-0.0006892112,-0.00015834546,-0.0010165175,0.0028726375,-0.000116367315,0.0013451067,0.00072739157,-0.0017633638,0.0022898323,-0.00061199354,0.0029104105,-0.009192118,0.0036507966,0.0010309888,0.000101000674,-0.00044827015,-0.0036733453,-0.0011801188,-0.00029056487,7.68147e-05,0.014123344
MCF2L-AS1,0.0027897577,-0.000638673,0.0010170938,-0.00091388717,0.00018348296,0.0005400624,0.0036262288,-0.0019981738,-0.0008032387,0.0014685522,-0.001448176,0.0011942926,0.0005958831,-0.0014440406,0.00052494835,0.00024729117,0.00096262136,0.0024093855,9.960341e-05,-0.00025306328,0.0003053782,-0.00022180234,-0.0012934414,0.0012161264,0.0009640963,-0.0030442541,0.0007377057,0.0047833826
MCTP1,-0.0025367523,0.0021277117,0.00312258,0.0097531825,0.00034153453,-0.0018005292,0.0077411584,-0.0008371908,0.0009683168,-0.0012328203,0.0005909597,-0.0020426488,0.0037232141,-0.001946794,-0.002222599,0.0015501509,-0.0009836087,0.003609264,-0.014749439,0.0022000186,0.003141925,0.0019138886,-0.00074089045,3.9103994e-05,-0.0008669581,0.00036785804,0.00053397025,0.022015184
MDGA2,0.00028729276,0.0019954878,0.0024183178,0.004404776,0.001054393,-0.00021822225,0.006085891,0.00043820517,-0.0006517873,-0.0057039815,0.0032571575,0.0012635551,0.0022730634,0.00019746987,-0.0037537103,0.0034517436,-0.00017074203,0.00248737,-0.006422654,0.0007636586,0.0028296283,-0.0019613176,0.005211608,-0.0042294357,-0.0045833215,-0.001335831,0.00027584474,0.009380718
MDS2,-0.0004534931,0.00051404955,-0.00032602524,0.00032486644,0.00089709635,-0.0001446555,-0.0010180091,-0.0020082896,-0.0016178652,-0.0024041387,-0.00027987995,0.0015360292,-0.0008541348,-0.00051638775,0.00017317882,-0.001599922,0.0017876897,-0.0011001369,-0.0003433174,-0.0022800518,0.00079167256,0.0014692288,-0.0025463297,0.00013163277,0.00042874776,-0.0018776577,-0.00027302178,-0.0026093007
ME3,-0.0015853005,0.0048934747,-0.00044582257,0.0007895877,-0.0016813433,-0.0007250817,9.76285e-05,0.0045529194,-0.0016882832,-0.007721522,-0.005361166,0.0006489875,0.009455866,-0.0022640303,-0.0030770465,0.0012267857,0.001789361,0.0021434338,-0.0014480528,0.0038886417,0.0011965032,-0.0030520302,-0.00042141898,0.00022293474,-0.004873258,-0.0042440384,-0.002950198,0.005035157
MECOM,-0.007465128,0.01674458,0.00063554855,0.0036749379,-0.0036455847,-0.00082089595,-0.002599765,0.006887358,0.0017907929,-0.016806712,-0.00029859744,0.0006813113,0.021051196,-0.0015699115,-0.008160589,0.0018793229,9.0191395e-05,0.0015340877,-0.008011554,0.0033685425,0.00037243578,-0.006256703,0.003948862,0.0011330547,-0.011990261,-0.0011471064,-0.0024456365,0.0103177875
MED13L,-0.0014864084,0.0011074389,0.0013958433,0.013782859,0.0018012328,0.00056043005,0.011586557,-0.0005183569,-0.0014333838,-0.0049277567,0.006410327,0.003038796,0.005054011,-0.00010675599,-0.0049082898,0.0014492751,0.00022377454,0.003944695,-0.02689368,0.0065031643,0.004650746,-0.003900554,-0.0012813766,-0.002810728,-0.0073376433,-0.00095238496,0.0008472681,0.025665402
MEF2C,-0.022061644,0.048538085,0.0071225795,0.011154159,0.027167156,-0.007899035,-0.010957747,0.09164884,0.0006194341,-0.061030578,0.048207648,-0.011620613,0.08707901,0.00056554837,-0.028791355,-0.010140922,0.013529422,0.019803109,-0.003240337,-0.038636655,0.013658928,-0.02286333,-0.035825923,-0.009305032,0.010563238,0.0017392751,-0.022669494,-0.0121245645
